"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00151080","1963-05","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","12",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19630531","+,,0","19630531","+,,0","19630528",",,0","","","","","0",",,0,31,+","0",",,0,31,+","47.5",",,0,28,","","","123.6",",,,0","","","","","","","","","129.4",",,,0","0",",,,0","","","","","","","1747",",,,0"
"USC00151080","1963-06","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","12",",0","10",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19630630","+,,0","19630630","+,,0","19630621",",,0","","","","","0",",,0,30,+","0",",,0,30,+","41.9",",,0,21,","","","152.7",",,,0","","","","","","","","","149.3",",,,0","0",",,,0","","","","","","","1057",",,,0"
"USC00151080","1963-07","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","13",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19630731","+,,0","19630731","+,,0","19630708",",,0","","","","","0",",,0,31,+","0",",,0,31,+","32.8",",,0,08,","","","176.4",",,,0","","","","","","","","","178.3",",,,0","0",",,,0","","","","","","","1197",",,,0"
"USC00151080","1963-08","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","9",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19630831","+,,0","19630831","+,,0","19630808",",,0","","","","","0",",,0,31,+","0",",,0,31,+","57.2",",,0,08,","","","142.4",",,,0","","","","","","","","","140.7",",,,0","0",",,,0","","","","","","","535",",,,0"
"USC00151080","1963-09","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","3",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","21","","","","19630930","+,,0","19630930","+,,0","19630904",",,0","","","","","0",",,0,30,+","0",",,0,30,+","20.6",",,0,04,","","","111.9","1,,,0","","","","","","","","","34.0",",,,0","0",",,,0","","","","","","","3068",",,,0"
"USC00151080","1963-10","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19631031","+,,0","19631031","+,,0","19631012",",,0","","","","","0",",,0,31,+","0",",,0,31,+","2.5",",,0,12,","","","102.9",",,,0","","","","","","","","","2.5",",,,0","0",",,,0","","","","","","","1555",",,,0"
"USC00151080","1964-01","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","12",",0","8",",0","0",",0","10",",0","3",",0","","","","","","","","","","","","","","","19640102",",,0","19640113",",,0","19640107",",,0","","","","","127",",,0,02,","89",",,0,13,","24.1",",,0,07,","","","","","","","","","","","","","91.3",",,,0","203",",,,0","","","","","","","",""
"USC00151080","1964-02","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","19",",0","13",",0","0",",0","6",",0","","","","","","","","","","","","","","","","","19640229",",,0","","","19640206",",,0","","","","","178",",,0,29,","","","17.3",",,0,06,","","","","","","","","","","","","","104.6",",,,0","","","","","","","","","",""
"USC00151080","1964-03","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","13",",0","11",",0","2",",0","1",",0","0",",0","","","","","","","","","","","","","","","19640301",",,0","19640331","+,,0","19640309",",,0","","","","","102",",,0,01,","0",",,0,31,+","45.0",",,0,09,","","","","","","","","","","","","","148.4",",,,0","0",",,,0","","","","","","","",""
"USC00151080","1964-04","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","13",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640430","+,,0","19640430","+,,0","19640404",",,0","","","","","0",",,0,30,+","0",",,0,30,+","21.6",",,0,04,","","","104.4","1,,,0","","","","","","","","","85.6",",,,0","0",",,,0","","","","","","","",""
"USC00151080","1964-05","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640531","+,,0","19640531","+,,0","19640529",",,0","","","","","0",",,0,31,+","0",",,0,31,+","24.1",",,0,29,","","","149.6",",,,0","","","","","","","","","50.0",",,,0","0",",,,0","","","","","","","",""
"USC00151080","1964-06","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640630","+,,0","19640630","+,,0","19640619",",,0","","","","","0",",,0,30,+","0",",,0,30,+","24.9",",,0,19,","","","158.6",",,,0","","","","","","","","","78.8",",,,0","0",",,,0","","","","","","","",""
"USC00151080","1964-08","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","155.1",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","19640813",",,0","19640831","+,,0","19640831","+,,0","19640804",",,0","19640804",",,0","8.9",",0,13,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,04,","35.0",",0,04,","148.6",",,,0","","","4.9",",0","","","","","67.9",",,,0","0",",,,0","23.18",",0","30.10",",,,0","16.26",",,,0","1518",",,,0"
"USC00151080","1964-09","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","7",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640930","+,,0","19640930","+,,0","19640929",",,0","","","","","0",",,0,30,+","0",",,0,30,+","64.3",",,0,29,","","","124.5","4,,,0","","","","","","","","","176.7",",,,0","0",",,,0","","","","","","","1454",",,,0"
"USC00151080","1964-10","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19641031","+,,0","19641031","+,,0","19641017",",,0","","","","","0",",,0,31,+","0",",,0,31,+","17.0",",,0,17,","","","68.8",",,,0","","","","","","","","","59.2",",,,0","0",",,,0","","","","","","","1432",",,,0"
"USC00151080","1964-11","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19641130",",,0","19641130",",,0","19641125",",,0","","","","","0",",T,0,30,","0",",T,0,30,","18.5",",,0,25,","","","","","","","","","","","","","59.8",",,,0","0",",T,,0","","","","","","","",""
"USC00151080","1964-12","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","9",",0","7",",0","0",",0","1",",0","0",",0","","","","","","","","","","","","","","","19641201",",,0","19641201",",,0","19641212",",,0","","","","","25",",,0,01,","10",",,0,01,","24.6",",,0,12,","","","","","","","","","","","","","96.3",",,,0","10",",,,0","","","","","","","",""
"USC00151080","1965-01","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","13",",0","11",",0","1",",0","7",",0","3",",0","","","","","","","","","","","","","","","19650119","+,,0","19650117",",,0","19650110",",,0","","","","","76",",,0,19,+","76",",,0,17,","40.6",",,0,10,","","","","","","","","","","","","","107.8",",,,0","178",",,,0","","","","","","","",""
"USC00151080","1965-02","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","9",",0","7",",0","0",",0","7",",0","2",",0","","","","","","","","","","","","","","","19650203","+,,0","19650202",",,0","19650225",",,0","","","","","102",",,0,03,+","64",",,0,02,","18.5",",,0,25,","","","","","","","","","","","","","60.4",",,,0","89",",,,0","","","","","","","",""
"USC00151080","1965-03","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","15",",0","12",",0","3",",0","1",",0","1",",0","","","","","","","","","","","","","","","19650320",",,0","19650320",",,0","19650329",",,0","","","","","25",",,0,20,","25",",,0,20,","31.8",",,0,29,","","","","","","","","","","","","","159.2",",,,0","33",",,,0","","","","","","","",""
"USC00151080","1965-04","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","8",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650430","+,,0","19650430","+,,0","19650407",",,0","","","","","0",",,0,30,+","0",",,0,30,+","31.8",",,0,07,","","","","","","","","","9.54","1,,,0","21.31","1,,,0","82.6",",,,0","0",",,,0","","","","","","","2703","1,,,0"
"USC00151080","1965-05","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650531","+,,0","19650531","+,,0","19650519",",,0","","","","","0",",,0,31,+","0",",,0,31,+","24.1",",,0,19,","","","","","","","","","15.43",",,,0","31.42",",,,0","39.6",",,,0","0",",,,0","","","","","","","1628",",,,0"
"USC00151080","1965-06","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","10",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650630","+,,0","19650630","+,,0","19650607",",,0","","","","","0",",,0,30,+","0",",,0,30,+","36.3",",,0,07,","","","130.4","4,,,0","","","","","17.64",",,,0","31.56",",,,0","67.8",",,,0","0",",,,0","","","","","","","1214",",,,0"
"USC00151080","1965-07","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","11",",0","10",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650731","+,,0","19650731","+,,0","19650724",",,0","","","","","0",",,0,31,+","0",",,0,31,+","62.2",",,0,24,","","","136.1","4,,,0","","","","","21.12",",,,0","33.15",",,,0","222.1",",,,0","0",",,,0","","","","","","","1224",",,,0"
"USC00151080","1965-09","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650930","+,,0","19650930","+,,0","19650924",",,0","","","","","0",",,0,30,+","0",",,0,30,+","21.3",",,0,24,","","","99.5","3,,,0","","","","","18.20",",,,0","29.88",",,,0","58.3",",,,0","0",",,,0","","","","","","","1078",",,,0"
"USC00151080","1965-11","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19651130","+,,0","19651130","+,,0","19651127",",,0","","","","","0",",,0,30,+","0",",,0,30,+","14.0",",,0,27,","","","","","","","","","","","","","39.6",",,,0","0",",,,0","","","","","","","",""
"USC00151080","1965-12","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19651231","+,,0","19651221",",,0","19651225",",,0","","","","","0",",,0,31,+","0",",T,0,21,","3.8",",,0,25,","","","","","","","","","","","","","6.4",",,,0","0",",T,,0","","","","","","","",""
"USC00151080","1966-01","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","10",",0","6",",0","1",",0","11",",0","0","5,0","","","","","","","","","","","","","","","19660131","+,,0","19660131","+,5,0","19660102",",,0","","","","","203",",,0,31,+","0","5,T,0,31,+","29.7",",,0,02,","","","","","","","","","","","","","87.0",",,,0","0","5,T,,0","","","","","","","",""
"USC00151080","1966-02","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","11",",0","9",",0","1",",0","8",",0","1",",0","","","","","","","","","","","","","","","19660201",",,0","19660202",",,0","19660213",",,0","","","","","178",",,0,01,","25",",,0,02,","32.0",",,0,13,","","","","","","","","","","","","","90.3",",,,0","25",",,,0","","","","","","","",""
"USC00151080","1966-03","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","5",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660307","+,,0","19660307","+,,0","19660304",",,0","","","","","0",",T,0,07,+","0",",T,0,07,+","27.4",",,0,04,","","","","","","","","","","","","","59.9",",,,0","0",",T,,0","","","","","","","",""
"USC00151080","1966-04","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","12",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660430","+,,0","19660430","+,,0","19660413",",,0","","","","","0",",,0,30,+","0",",,0,30,+","27.7",",,0,13,","","","","","","","","","8.07","1,,,0","18.45","1,,,0","113.2",",,,0","0",",,,0","","","","","","","",""
"USC00151080","1966-05","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","3",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660531","+,,0","19660531","+,,0","19660501",",,0","","","","","0",",,0,31,+","0",",,0,31,+","14.7",",,0,01,","","","121.1","2,,,0","","","","","12.17","1,,,0","26.87","1,,,0","34.5",",,,0","0",",,,0","","","","","","","1620",",,,0"
"USC00151080","1966-06","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","6",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660630","+,,0","19660630","+,,0","19660617",",,0","","","","","0",",,0,30,+","0",",,0,30,+","30.5",",,0,17,","","","151.8","1,,,0","","","","","16.85",",,,0","32.35",",,,0","61.2",",,,0","0",",,,0","","","","","","","1115",",,,0"
"USC00151080","1966-07","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","10",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660731","+,,0","19660731","+,,0","19660705",",,0","","","","","0",",,0,31,+","0",",,0,31,+","24.1",",,0,05,","","","145.8",",,,0","","","","","20.91",",,,0","34.29",",,,0","100.1",",,,0","0",",,,0","","","","","","","1012",",,,0"
"USC00151080","1966-11","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","10",",0","9",",0","1",",0","1","2,0","2","1,0","","","","","","","","","","","","","","","19661103",",2,0","19661130","+,1,0","19661102",",,0","","","","","25","2,,0,03,","89","1,,0,30,+","29.5",",,0,02,","","","","","","","","","","","","","107.1",",,,0","178","1,,,0","","","","","","","",""
"USC00151080","1966-12","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","9",",0","7",",0","1",",0","4",",0","1",",0","","","","","","","","","","","","","","","19661225","+,,0","19661224",",,0","19661228",",,0","","","","","152",",,0,25,+","152",",,0,24,","25.4",",,0,28,","","","","","","","","","","","","","95.2",",,,0","152",",,,0","","","","","","","",""
"USC00151080","1967-01","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","7",",0","4",",0","1",",0","3",",0","4",",0","","","","","","","","","","","","","","","19670120","+,,0","19670119",",,0","19670127",",,0","","","","","76",",,0,20,+","64",",,0,19,","25.4",",,0,27,","","","","","","","","","","","","","50.1",",,,0","139",",,,0","","","","","","","",""
"USC00151080","1967-02","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","14",",0","7",",0","0",",0","6",",0","6",",0","","","","","","","","","","","","","","","19670208","+,,0","19670207",",,0","19670228",",,0","","","","","152",",,0,08,+","140",",,0,07,","12.7",",,0,28,","","","","","","","","","","","","","61.8",",,,0","291",",,,0","","","","","","","",""
"USC00151080","1967-03","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","11",",0","9",",0","2",",0","0",",0","1",",0","","","","","","","","","","","","","","","19670317","+,,0","19670307",",,0","19670307",",,0","","","","","0",",T,0,17,+","25",",,0,07,","50.3",",,0,07,","","","","","","","","","","","","","160.8",",,,0","25",",,,0","","","","","","","",""
"USC00151080","1967-04","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670430","+,,0","19670430","+,,0","19670422",",,0","","","","","0",",,0,30,+","0",",,0,30,+","24.1",",,0,22,","","","135.2","1,,,0","","","","","8.60",",,,0","24.25",",,,0","81.4",",,,0","0",",,,0","","","","","","","2685",",,,0"
"USC00151080","1967-05","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","11",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670531","+,,0","19670531","+,,0","19670515",",,0","","","","","0",",,0,31,+","0",",,0,31,+","56.9",",,0,15,","","","110.7","2,,,0","","","","","12.80",",,,0","24.26",",,,0","157.5",",,,0","0",",,,0","","","","","","","2034",",,,0"
"USC00151080","1967-06","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","8",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670630","+,,0","19670630","+,,0","19670601",",,0","","","","","0",",,0,30,+","0",",,0,30,+","31.8",",,0,01,","","","122.3","3,,,0","","","","","19.26",",,,0","31.70",",,,0","112.9",",,,0","0",",,,0","","","","","","","770",",,,0"
"USC00151080","1967-07","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","13",",0","11",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670731","+,,0","19670731","+,,0","19670729",",,0","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,29,","","","116.3",",,,0","","","","","19.34",",,,0","32.23",",,,0","189.2",",,,0","0",",,,0","","","","","","","933",",,,0"
"USC00151080","1967-08","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670831","+,,0","19670831","+,,0","19670827",",,0","","","","","0",",,0,31,+","0",",,0,31,+","14.5",",,0,27,","","","","","","","","","18.85",",,,0","31.03",",,,0","49.5",",,,0","0",",,,0","","","","","","","810","2,,,0"
"USC00151080","1967-09","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","5",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670930","+,,0","19670930","+,,0","19670928",",,0","","","","","0",",,0,30,+","0",",,0,30,+","29.2",",,0,28,","","","84.7","1,,,0","","","","","14.44",",,,0","27.43",",,,0","64.8",",,,0","0",",,,0","","","","","","","888",",,,0"
"USC00151080","1967-10","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19671031","+,,0","19671031","+,,0","19671025",",,0","","","","","0",",,0,31,+","0",",,0,31,+","22.6",",,0,25,","","","68.0","3,,,0","","","","","","","","","48.0",",,,0","0",",,,0","","","","","","","",""
"USC00151080","1967-11","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","9",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19671130","+,,0","19671105",",,0","19671102",",,0","","","","","0",",,0,30,+","0",",T,0,05,","41.9",",,0,02,","","","","","","","","","","","","","108.1",",,,0","0",",T,,0","","","","","","","",""
"USC00151080","1967-12","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","12",",0","9",",0","0",",0","4",",0","2",",0","","","","","","","","","","","","","","","19671229",",,0","19671229",",,0","19671222",",,0","","","","","102",",,0,29,","76",",,0,29,","24.6",",,0,22,","","","","","","","","","","","","","112.4",",,,0","140",",,,0","","","","","","","",""
"USC00151080","1968-01","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","12",",0","8",",0","0",",0","8",",0","2",",0","","","","","","","","","","","","","","","19680102","+,,0","19680114","+,,0","19680104","+,,0","","","","","76",",,0,02,+","25",",,0,14,+","10.7",",,0,04,+","","","","","","","","","","","","","48.6",",,,0","94",",,,0","","","","","","","",""
"USC00151080","1968-02","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","5",",0","3",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","19680229",",,0","19680229",",,0","19680229",",,0","","","","","51",",,0,29,","51",",,0,29,","6.4",",,0,29,","","","","","","","","","","","","","14.4",",,,0","51",",,,0","","","","","","","",""
"USC00151080","1968-03","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","14",",0","8",",0","2",",0","3",",0","2",",0","","","","","","","","","","","","","","","19680301",",,0","19680301",",,0","19680312",",,0","","","","","76",",,0,01,","76",",,0,01,","36.8",",,0,12,","","","","","","","","","","","","","138.3",",,,0","127",",,,0","","","","","","","",""
"USC00151080","1968-04","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","13",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680430","+,,0","19680430","+,,0","19680405",",,0","","","","","0",",,0,30,+","0",",,0,30,+","36.8",",,0,05,","","","96.3","3,,,0","","","","","","","","","155.7",",,,0","0",",,,0","","","","","","","1845","1,,,0"
"USC00151080","1968-05","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","12",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680531","+,,0","19680531","+,,0","19680515",",,0","","","","","0",",,0,31,+","0",",,0,31,+","33.0",",,0,15,","","","101.1","4,,,0","","","","","","","","","115.6",",,,0","0",",,,0","","","","","","","1763",",,,0"
"USC00151080","1968-06","37.3417","-83.4706","237.7","BUCKHORN LAKE, KY US","","","","","9",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680630","+,,0","19680630","+,,0","19680611",",,0","","","","","0",",,0,30,+","0",",,0,30,+","21.1",",,0,11,","","","139.7","1,,,0","","","","","18.69",",,,0","32.15",",,,0","81.6",",,,0","0",",,,0","","","","","","","1178",",,,0"
