"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00129113","1983-04","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","1.4","2,0","12",",0","10",",0","1",",0","0",",0","0",",0","0","2,0","6","2,0","0",",0","4",",0","0",",0","","","19830419",",2,0","19830430","+,,0","19830430","+,,0","","","19830414",",,0","19830428",",,0","-3.9","2,0,19,","0",",,0,30,+","0",",,0,30,+","41.1",",,0,14,","27.2",",0,28,","","","","","","","265.4",",0","","","","","","","","","","","","","","","","","","","","","144.7",",,,0","0",",,,0","8.92","2,0","13.86",",,,0","3.99","2,,,0"
"USC00129113","1983-05","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","9.3","1,0","12",",0","12",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","20",",0","0",",0","","","19830509",",1,0","19830531","+,,0","19830531","+,,0","","","19830501",",,0","19830512",",,0","2.2","1,0,09,","0",",,0,31,+","0",",,0,31,+","83.8",",,0,01,","27.8",",0,12,","","","","","","","84.1",",0","","","","","","","","","","","","","","","","","","","","","224.1",",,,0","0",",,,0","15.88","1,0","21.49",",,,0","10.26","1,,,0"
"USC00129113","1983-06","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","124.9","1,0","5","2,0","5","2,0","1","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","28","1,0","4","1,0","","","19830601",",1,0","19830630","+,,0","19830630","+,,0","","","19830620",",2,0","19830626","+,1,0","8.3","1,0,01,","0",",,0,30,+","0",",,0,30,+","77.5","2,,0,20,","34.4","1,0,26,+","","","","","","","9.4","1,0","","","","","","","","","","","","","","","","","","","","","193.8",",a,,0","0",",,,0","22.32","1,0","28.67","1,,,0","15.96","1,,,0"
"USC00129113","1983-07","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","254.8",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","19830707",",,0","19830731","+,,0","19830731","+,,0","","","19830705",",,0","19830724",",,0","11.1",",0,07,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,05,","38.3",",0,24,","0.6","0","","","","","0.6",",0","","","","","","","","","","","","","","","","","","","","","24.9",",,,0","0",",,,0","26.53",",0","32.98",",,,0","20.08",",,,0"
"USC00129113","1983-08","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","243.5","2,0","3",",0","3",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","22",",0","","","19830815","+,2,0","19830831","+,,0","19830831","+,,0","","","19830818",",,0","19830820",",,0","13.9","2,0,15,+","0",",,0,31,+","0",",,0,31,+","24.1",",,0,18,","37.8",",0,20,","0.6","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","49.2",",,,0","0",",,,0","26.80","2,0","33.70",",,,0","19.91","2,,,0"
"USC00129113","1983-09","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","90.2","5,0","3",",0","3",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0",",0","25",",0","9",",0","","","19830924","+,5,0","19830930","+,,0","19830930","+,,0","","","19830921",",,0","19830910",",,0","1.7","5,0,24,+","0",",,0,30,+","0",",,0,30,+","22.9",",,0,21,","36.1",",0,10,","31.1","0","","","","","30.5",",0","","","","","","","","","","","","","","","","","","","","","47.0",",,,0","0",",,,0","20.68","5,0","27.92",",,,0","13.43","5,,,0"
"USC00129113","1983-10","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","11.4","3,0","9",",0","7",",0","3",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","12",",0","0",",0","","","19831027",",3,0","19831031","+,,0","19831031","+,,0","","","19831005",",,0","19831003",",,0","1.7","3,0,27,","0",",,0,31,+","0",",,0,31,+","75.2",",,0,05,","30.0",",0,03,","159.8","0","","","","","128.7",",0","","","","","","","","","","","","","","","","","","","","","246.6",",,,0","0",",,,0","14.31","3,0","19.93",",,,0","8.70","3,,,0"
"USC00129113","1983-11","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","0.6","3,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","3,0","8","3,0","0",",0","4",",0","0",",0","","","19831113","+,3,0","19831130","+,,0","19831130","+,,0","","","19831128",",,0","19831120","+,,0","-2.8","3,0,13,+","0",",,0,30,+","0",",,0,30,+","69.6",",,0,28,","22.2",",0,20,+","422.6","0","","","","","262.8",",0","","","","","","","","","","","","","","","","","","","","","138.4",",,,0","0",",,,0","8.56","3,0","13.44",",,,0","3.69","3,,,0"
"USC00129113","1983-12","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","","","3","3,0","3","3,0","1","3,0","","","","","","","","","12","5,0","0","5,0","0","5,0","","","","","","","","","","","19831212",",3,0","19831212",",5,0","","","","","","","26.2","3,,0,12,","11.7","5,0,12,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1","3,,,0","","","","","-0.77","5,,,0","",""
"USC00129113","1984-01","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","0.0","0","0.0","5,0","3",",0","1",",0","0",",0","","","","","4","5,0","26","5,0","13","1,0","0","1,0","0","1,0","","","19840122","+,5,0","","","","","","","19840124",",,0","19840110",",1,0","-27.8","5,0,22,+","","","","","13.5",",,0,24,","10.6","1,0,10,","","","","","","","609.9","1,0","","","","","","","","","","","","","","","","","","","","","18.1",",,,0","","","-4.89","5,0","-0.22","1,,,0","-9.56","5,,,0"
"USC00129113","1984-02","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","0.0","0","0.0","2,0","5",",0","3",",0","0",",0","","","","","0","2,0","16","2,0","5",",0","0",",0","0",",0","","","19840207","+,2,0","","","","","","","19840228",",,0","19840213",",,0","-16.7","2,0,07,+","","","","","24.9",",,0,28,","20.0",",0,13,","","","","","","","412.8",",0","","","","","","","","","","","","","","","","","","","","","57.8",",,,0","","","2.82","2,0","8.10",",,,0","-2.45","2,,,0"
"USC00129113","1984-03","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","0.0","0","0.0","3,0","9",",0","9",",0","1",",0","2","2,0","0",",0","0","3,0","20","3,0","4",",0","1",",0","0",",0","","","19840310","+,3,0","19840301",",2,0","19840331","+,,0","","","19840320",",,0","19840317",",,0","-10.6","3,0,10,+","76","2,,0,01,","0",",,0,31,+","26.9",",,0,20,","21.7",",0,17,","","","","","","","457.7",",0","","","","","","","","","","","","","","","","","","","","","97.1",",,,0","0",",,,0","2.32","3,0","6.78",",,,0","-2.15","3,,,0"
"USC00129113","1984-04","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","5.6","0","5.6","4,0","17",",0","13",",0","1",",0","0",",0","0",",0","0","3,0","2","3,0","0","1,0","7","1,0","0","1,0","","","19840402","+,3,0","19840430","+,,0","19840430","+,,0","","","19840422",",,0","19840427","+,1,0","-1.1","3,0,02,+","0",",,0,30,+","0",",,0,30,+","82.6",",,0,22,","27.2","1,0,27,+","","","","","","","189.1","1,0","","","","","","","","","","","","","","","","","","","","","199.0",",,,0","0",",,,0","11.22","4,0","16.27","1,,,0","6.18","3,,,0"
"USC00129113","1984-05","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","26.9","0","21.3",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","19840516","+,,0","19840531","+,,0","19840531","+,,0","","","19840523",",,0","19840520",",,0","3.3",",0,16,+","0",",,0,31,+","0",",,0,31,+","30.5",",,0,23,","29.4",",0,20,","","","","","","","94.5",",0","","","","","","","","","","","","","","","","","","","","","143.6",",,,0","0",",,,0","15.97",",0","21.69",",,,0","10.25",",,,0"
"USC00129113","1984-06","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","226.2","0","199.3",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","19840601",",,0","19840630","+,,0","19840630","+,,0","","","19840614",",,0","19840620","+,,0","11.7",",0,01,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,14,","34.4",",0,20,+","","","","","","","0.5",",0","","","","","","","","","","","","","","","","","","","","","17.1",",,,0","0",",,,0","24.96",",0","31.10",",,,0","18.82",",,,0"
"USC00129113","1984-07","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","376.9","0","150.7",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","19840709","+,,0","19840731","+,,0","19840731","+,,0","","","19840704",",,0","19840711","+,,0","11.1",",0,09,+","0",",,0,31,+","0",",,0,31,+","64.0",",,0,04,","34.4",",0,11,+","0.6","0","","","","","0.6",",0","","","","","","","","","","","","","","","","","","","","","86.4",",,,0","0",",,,0","23.18",",0","29.82",",,,0","16.54",",,,0"
"USC00129113","1984-08","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","538.5","0","161.6","2,0","9",",0","5",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","7",",0","","","19840831","+,2,0","19840831","+,,0","19840831","+,,0","","","19840823",",,0","19840808",",,0","11.7","2,0,31,+","0",",,0,31,+","0",",,0,31,+","19.6",",,0,23,","33.9",",0,08,","0.6","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","61.6",",,,0","0",",,,0","23.90","2,0","30.28",",,,0","17.51","2,,,0"
"USC00129113","1984-09","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","605.8","0","67.3","1,0","8",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","24",",0","3",",0","","","19840928",",1,0","19840930","+,,0","19840930","+,,0","","","19840923",",,0","19840914","+,,0","3.9","1,0,28,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,23,","33.9",",0,14,+","42.9","0","","","","","42.3",",0","","","","","","","","","","","","","","","","","","","","","86.9",",,,0","0",",,,0","19.11","1,0","25.17",",,,0","13.06","1,,,0"
"USC00129113","1984-10","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","628.9","0","23.1",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","19841001",",,0","19841031","+,,0","19841031","+,,0","","","19841021",",,0","19841017",",,0","1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","46.2",",,0,21,","27.2",",0,17,","128.8","0","","","","","85.9",",0","","","","","","","","","","","","","","","","","","","","","138.7",",,,0","0",",,,0","16.31",",0","21.11",",,,0","11.51",",,,0"
"USC00129113","1984-11","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","628.9","0","0.0",",0","8","1,0","5","1,0","2","1,0","0","1,0","0",",0","0",",0","18",",0","0",",0","1",",0","0",",0","","","19841123","+,,0","19841130","+,1,0","19841118",",,0","","","19841102",",1,0","19841101",",,0","-7.2",",0,23,+","0","1,,0,30,+","13",",,0,18,","59.7","1,,0,02,","21.7",",0,01,","502.4","0","","","","","373.6",",0","","","","","","","","","","","","","","","","","","","","","159.6","1,,,0","13",",,,0","5.88",",0","11.55",",,,0","0.20",",,,0"
"USC00129113","1984-12","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","628.9","0","0.0","1,0","9",",0","7",",0","2",",0","4",",0","0","1,0","0","1,0","16","1,0","5",",0","0",",0","0",",0","","","19841207",",1,0","19841207","+,,0","19841231","+,1,0","","","19841230",",,0","19841215",",,0","-13.9","1,0,07,","76",",,0,07,+","0","1,,0,31,+","35.6",",,0,30,","20.6",",0,15,","889.7","0","","","","","387.3",",0","","","","","","","","","","","","","","","","","","","","","125.4",",,,0","0","1,,,0","5.24","1,0","10.07",",,,0","0.41","1,,,0"
"USC00129113","1985-01","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","0.0","0","0.0","3,0","8",",0","3",",0","0",",0","28","3,","","","3",",0","30",",0","17","3,0","0","3,0","0","3,0","","","19850121","+,,0","19850131","+,3,0","","","","","19850101",",,0","19850101",",3,0","-28.3",",0,21,+","51","3,,0,31,+","","","12.2",",,0,01,","17.8","3,0,01,","1550.4","0","","","","","660.7","3,0","","","","","","","","","","","","","","","","","","","","","29.2",",,,0","","","-5.47","3,0","-1.02","3,,,0","-9.93",",,,0"
"USC00129113","1985-02","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","0.0","0","0.0","3,0","7","1,0","6","1,0","1","1,0","","","","","4","2,0","23","2,0","13","2,0","1","2,0","0","2,0","","","19850204","+,2,0","","","","","","","19850223",",1,0","19850224",",2,0","-21.7","2,0,04,+","","","","","29.2","1,,0,23,","21.7","2,0,24,","2115.8","0","","","","","565.4","2,0","","","","","","","","","","","","","","","","","","","","","83.2","1,,,0","","","-3.97","3,0","1.53","2,,,0","-9.47","2,,,0"
"USC00129113","1985-03","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","1.9","0","1.9","1,0","12",",0","9",",0","2",",0","0",",0","0",",0","0","1,0","10","1,0","0",",0","2",",0","0",",0","","","19850307","+,1,0","19850331","+,,0","19850331","+,,0","","","19850331",",,0","19850329",",,0","-4.4","1,0,07,+","0",",,0,31,+","0",",,0,31,+","69.9",",,0,31,","27.2",",0,29,","2415.2","0","","","","","299.4",",0","","","","","","","","","","","","","","","","","","","","","176.6",",,,0","0",",,,0","8.33","1,0","13.91",",,,0","2.76","1,,,0"
"USC00129113","1985-05","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","55.9","1,0","9",",0","7",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","0",",0","","","19850518",",1,0","19850531","+,,0","19850531","+,,0","","","19850502",",,0","19850515","+,,0","6.1","1,0,18,","0",",,0,31,+","0",",,0,31,+","53.3",",,0,02,","30.0",",0,15,+","","","","","","","32.2",",0","","","","","","","","","","","","","","","","","","","","","133.2",",,,0","0",",,,0","19.13","1,0","24.59",",,,0","13.67","1,,,0"
"USC00129113","1985-06","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","115.8",",0","14",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","19850613",",,0","19850630","+,,0","19850630","+,,0","","","19850628",",,0","19850627",",,0","8.9",",0,13,","0",",,0,30,+","0",",,0,30,+","34.5",",,0,28,","33.3",",0,27,","","","","","","","7.8",",0","","","","","","","","","","","","","","","","","","","","","117.4",",,,0","0",",,,0","21.93",",0","27.10",",,,0","16.76",",,,0"
"USC00129113","1985-07","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","198.2",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","19850727","+,,0","19850731","+,,0","19850731","+,,0","","","19850731",",,0","19850715",",,0","14.4",",0,27,+","0",",,0,31,+","0",",,0,31,+","20.3",",,0,31,","35.0",",0,15,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","37.8",",,,0","0",",,,0","24.73",",0","30.80",",,,0","18.65",",,,0"
"USC00129113","1985-08","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","145.7",",0","9",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","19850827","+,,0","19850831","+,,0","19850831","+,,0","","","19850807",",,0","19850814","+,,0","12.8",",0,27,+","0",",,0,31,+","0",",,0,31,+","60.2",",,0,07,","32.8",",0,14,+","0.8","0","","","","","0.8",",0","","","","","","","","","","","","","","","","","","","","","172.2",",,,0","0",",,,0","23.01",",0","28.16",",,,0","17.85",",,,0"
"USC00129113","1985-09","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","100.6",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","","","19850924",",,0","19850930","+,,0","19850930","+,,0","","","19850924",",,0","19850909",",,0","5.0",",0,24,","0",",,0,30,+","0",",,0,30,+","29.7",",,0,24,","33.9",",0,09,","46.4","0","","","","","45.6",",0","","","","","","","","","","","","","","","","","","","","","47.0",",,,0","0",",,,0","20.17",",0","26.55",",,,0","13.78",",,,0"
"USC00129113","1985-10","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","21.1","2,0","12",",0","10",",0","3",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","18",",0","0",",0","","","19851006","+,2,0","19851031","+,,0","19851031","+,,0","","","19851020",",,0","19851013",",,0","1.1","2,0,06,+","0",",,0,31,+","0",",,0,31,+","96.5",",,0,20,","28.3",",0,13,","155.6","0","","","","","109.2",",0","","","","","","","","","","","","","","","","","","","","","216.7",",,,0","0",",,,0","15.40","2,0","20.83",",,,0","9.98","2,,,0"
"USC00129113","1985-11","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","0.5","1,0","17",",0","13",",0","4",",0","0",",0","0",",0","0","1,0","5","1,0","0",",0","4",",0","0",",0","","","19851122","+,1,0","19851130","+,,0","19851130","+,,0","","","19851102",",,0","19851120",",,0","-4.4","1,0,22,+","0",",,0,30,+","0",",,0,30,+","48.3",",,0,02,","23.9",",0,20,","421.4","0","","","","","265.8",",0","","","","","","","","","","","","","","","","","","","","","284.0",",,,0","0",",,,0","9.24","1,0","13.94",",,,0","4.54","1,,,0"
"USC00129113","1985-12","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","","","0.0",",0","9","2,0","4","2,0","0","2,0","","","3","2,0","4",",0","29",",0","13",",0","0",",0","0",",0","","","19851221",",,0","","","19851220",",2,0","","","19851211",",2,0","19851202",",,0","-19.4",",0,21,","","","76","2,,0,20,","23.6","2,,0,11,","13.9",",0,02,","1109.7","0","","","","","688.3",",0","","","","","","","","","","","","","","","","","","","","","51.5","2,,,0","178","2,,,0","-3.87",",0","1.49",",,,0","-9.23",",,,0"
"USC00129113","1986-01","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","0.0","0","0.0","3,0","2",",0","2",",0","0",",0","0",",0","0",",0","2","2,0","24","2,0","6","1,0","0","1,0","0","1,0","","","19860128","+,2,0","19860131","+,,0","19860128",",,0","","","19860119",",,0","19860122",",1,0","-17.8","2,0,28,+","0",",,0,31,+","0",",T,0,28,","8.9",",,0,19,","20.0","1,0,22,","1627.8","0","","","","","518.1","1,0","","","","","","","","","","","","","","","","","","","","","13.0",",,,0","0",",T,,0","-0.58","3,0","5.18","1,,,0","-6.34","2,,,0"
"USC00129113","1986-02","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","0.0","0","0.0","1,0","11",",0","9",",0","1",",0","4",",0","0","3,0","2","1,0","17","1,0","6",",0","0",",0","0",",0","","","19860216","+,1,0","19860215",",,0","19860228","+,3,0","","","19860202",",,0","19860219",",,0","-18.3","1,0,16,+","102",",,0,15,","0","3,,0,28,+","36.3",",,0,02,","18.3",",0,19,","2067.1","0","","","","","439.3",",0","","","","","","","","","","","","","","","","","","","","","96.2",",,,0","0","3,,,0","2.06","1,0","6.64",",,,0","-2.51","1,,,0"
"USC00129113","1986-03","38.7386","-87.4877","137.8","VINCENNES 5 NE, IN US","4.2","0","4.2","1,0","4",",0","3",",0","2",",0","","","","","0","1,0","14","1,0","2",",0","5",",0","0",",0","","","19860321","+,1,0","","","","","","","19860319",",,0","19860331",",,0","-8.9","1,0,21,+","","","","","41.7",",,0,19,","28.3",",0,31,","2403.1","0","","","","","336.0",",0","","","","","","","","","","","","","","","","","","","","","82.6",",,,0","","","7.16","1,0","13.28",",,,0","1.05","1,,,0"
