"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013744","1948-11","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","1091.8","0","19.8",",0","14",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","19","","","","19481112",",,0","19481130","+,,0","19481130","+,,0","6","","19481122",",,0","19481105",",,0","2.2",",0,12,","0",",,0,30,+","0",",,0,30,+","49.5",",,0,22,","28.9",",0,05,","207.6","0","106.5",",0","207.3",",,,0","","","","","","","0",",,,0","15.44",",0","21.21",",,,0","9.67",",,,0","","","","","","","","","","","","","",""
"USW00013744","1948-12","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","1093.8","0","2.0",",0","12",",0","11",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","9",",0","0",",0","15","","","","19481227",",,0","19481231","+,,0","19481231","+,,0","","","19481207",",,0","19481216",",,0","-7.2",",0,27,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,07,","25.6",",0,16,","460.6","0","253.0",",0","108.8",",,,0","","","","","","","0",",,,0","10.24",",0","15.77",",,,0","4.70",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-01","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","3.6","0","3.6",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","15","","","","19490101",",,0","19490131","+,,0","19490131","+,,0","","","19490130",",,0","19490111",",,0","-2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,30,","27.2",",0,11,","636.6","0","176.0",",0","22.1",",,,0","","","","","","","0",",,,0","12.77",",0","18.73",",,,0","6.82",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-02","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","8.6","0","5.0",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","10",",0","0",",0","15","","","","19490203",",,0","19490228","+,,0","19490228","+,,0","1","","19490209",",,0","19490215",",,0","-0.6",",0,03,","0",",,0,28,+","0",",,0,28,+","30.5",",,0,09,","26.7",",0,15,","803.4","0","166.8",",0","116.0",",,,0","","","","","","","0",",,,0","12.55",",0","18.05",",,,0","7.06",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-03","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","35.3","0","26.7",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","13",",0","0",",0","6","","","","19490316",",,0","19490331","+,,0","19490331","+,,0","3","","19490314",",,0","19490327",",,0","-3.9",",0,16,","0",",,0,31,+","0",",,0,31,+","6.1",",,0,14,","30.0",",0,27,","994.4","0","191.0",",0","33.8",",,,0","","","","","","","0",",,,0","13.04",",0","20.18",",,,0","5.89",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-04","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","57.3","0","22.0",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","11","","","","19490417",",,0","19490430","+,,0","19490430","+,,0","4","","19490422",",,0","19490424","+,,0","0.6",",0,17,","0",",,0,30,+","0",",,0,30,+","97.5",",,0,22,","30.0",",0,24,+","1071.3","0","76.9",",0","199.0",",,,0","","","","","","","0",",,,0","16.50",",0","22.79",",,,0","10.21",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-05","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","177.1","0","119.8",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","9","","","","19490527","+,,0","19490531","+,,0","19490531","+,,0","11","","19490501",",,0","19490523",",,0","10.6",",0,27,+","0",",,0,31,+","0",",,0,31,+","38.1",",,0,01,","35.0",",0,23,","1076.3","0","5.0",",0","92.0",",,,0","","","","","","","0",",,,0","22.04",",0","28.62",",,,0","15.45",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-06","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","389.0","0","211.9",",0","15",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","10","","","","19490602",",,0","19490630","+,,0","19490630","+,,0","11","","19490612",",,0","19490628","+,,0","12.8",",0,02,","0",",,0,30,+","0",",,0,30,+","20.1",",,0,12,","35.0",",0,28,+","1076.3","0","0.0",",0","99.3",",,,0","","","","","","","0",",,,0","25.40",",0","30.51",",,,0","20.28",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-07","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","674.3","0","285.3",",0","14",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","10","","","","19490710",",,0","19490731","+,,0","19490731","+,,0","13","","19490731",",,0","19490728",",,0","19.4",",0,10,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,31,","38.3",",0,28,","0.0","0","0.0",",0","98.9",",,,0","","","","","","","0",",,,0","27.54",",0","32.97",",,,0","22.10",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-08","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","933.0","0","258.7",",0","11",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","18","","","","19490821",",,0","19490831","+,,0","19490831","+,,0","15","","19490828",",,0","19490816",",,0","18.9",",0,21,","0",",,0,31,+","0",",,0,31,+","87.6",",,0,28,","34.4",",0,16,","0.0","0","0.0",",0","234.6",",,,0","","","","","","","0",",,,0","26.68",",0","31.86",",,,0","21.50",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-09","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","1063.1","0","130.1",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","13","","","","19490930","+,,0","19490930","+,,0","19490930","+,,0","5","","19490907",",,0","19490917",",,0","8.3",",0,30,+","0",",,0,30,+","0",",,0,30,+","40.9",",,0,07,","33.9",",0,17,","7.8","0","7.8",",0","89.9",",,,0","","","","","","","0",",,,0","22.41",",0","27.95",",,,0","16.87",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-10","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","1129.0","0","65.9",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","13","","","","19491001",",,0","19491031","+,,0","19491031","+,,0","3","","19491031",",,0","19491013","+,,0","7.8",",0,01,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,31,","29.4",",0,13,+","19.5","0","11.7",",0","57.7",",,,0","","","","","","","0",",,,0","20.08",",0","25.68",",,,0","14.48",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-11","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","1129.0","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","13",",0","0",",0","12","","","","19491123","+,,0","19491130","+,,0","19491130","+,,0","2","","19491101",",,0","19491112",",,0","-2.8",",0,23,+","0",",,0,30,+","0",",,0,30,+","17.8",",,0,01,","25.6",",0,12,","222.2","0","202.7",",0","58.2",",,,0","","","","","","","0",",,,0","11.58",",0","19.08",",,,0","4.08",",,,0","","","","","","","","","","","","","",""
"USW00013744","1949-12","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","1129.9","0","0.9",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","6",",0","0",",0","14","","","","19491217","+,,0","19491231","+,,0","19491215",",,0","","","19491214",",,0","19491213","+,,0","-2.8",",0,17,+","0",",,0,31,+","0",",T,0,15,","17.3",",,0,14,","25.0",",0,13,+","500.8","0","278.6",",0","40.3",",,,0","","","","","","","0",",T,,0","9.37",",0","15.50",",,,0","3.25",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-01","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","12.1","0","12.1",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17",",0","0",",0","20","","","","19500121",",,0","19500131","+,,0","19500131","+,,0","1","","19500117",",,0","19500126","+,,0","-1.7",",0,21,","0",",,0,31,+","0",",,0,31,+","18.3",",,0,17,","27.2",",0,26,+","647.2","0","146.4",",0","63.0",",,,0","","","","","","","0",",,,0","14.00",",0","20.38",",,,0","7.61",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-02","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","17.4","0","5.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","6",",0","0",",0","9","","","","19500227",",,0","19500228","+,,0","19500228","+,,0","1","","19500222",",,0","19500201",",,0","-4.4",",0,27,","0",",,0,28,+","0",",,0,28,+","11.2",",,0,22,","27.2",",0,01,","853.1","0","205.9",",0","24.6",",,,0","","","","","","","0",",,,0","11.17",",0","17.86",",,,0","4.48",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-03","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","26.8","0","9.4",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","11",",0","0",",0","9","","","","19500303",",,0","19500331","+,,0","19500331","+,,0","3","","19500328",",,0","19500327","+,,0","-3.3",",0,03,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,28,","29.4",",0,27,+","1084.2","0","231.1",",0","101.1",",,,0","","","","","","","0",",,,0","11.18",",0","17.56",",,,0","4.80",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-04","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","66.8","0","40.0",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","21",",0","0",",0","5","","","","19500407",",,0","19500430","+,,0","19500430","+,,0","3","","19500427",",,0","19500424",",,0","-0.6",",0,07,","0",",,0,30,+","0",",,0,30,+","47.5",",,0,27,","31.7",",0,24,","1187.9","0","103.7",",0","96.8",",,,0","","","","","","","0",",,,0","16.21",",0","23.81",",,,0","8.61",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-05","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","200.6","0","133.8",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","11","","","","19500509",",,0","19500531","+,,0","19500531","+,,0","9","","19500514",",,0","19500507","+,,0","7.8",",0,09,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,14,","35.0",",0,07,+","1194.2","0","6.3",",0","73.4",",,,0","","","","","","","0",",,,0","22.45",",0","28.87",",,,0","16.02",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-06","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","433.2","0","232.6",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","9","","","","19500606",",,0","19500630","+,,0","19500630","+,,0","16","","19500610",",,0","19500627",",,0","12.2",",0,06,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,10,","38.3",",0,27,","1194.2","0","0.0",",0","86.5",",,,0","","","","","","","0",",,,0","26.09",",0","32.22",",,,0","19.96",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-07","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","674.1","0","240.9",",0","16",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","16","","","","19500708",",,0","19500731","+,,0","19500731","+,,0","17","","19500715",",,0","19500720","+,,0","18.3",",0,08,","0",",,0,31,+","0",",,0,31,+","58.7",",,0,15,","35.0",",0,20,+","0.0","0","0.0",",0","213.2",",,,0","","","","","","","0",",,,0","26.10",",0","31.07",",,,0","21.13",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-08","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","888.0","0","213.9",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","15","","","","19500807",",,0","19500831","+,,0","19500831","+,,0","13","","19500813",",,0","19500802",",,0","15.0",",0,07,","0",",,0,31,+","0",",,0,31,+","33.3",",,0,13,","35.6",",0,02,","0.0","0","0.0",",0","101.7",",,,0","","","","","","","0",",,,0","25.23",",0","31.18",",,,0","19.28",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-09","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","1033.8","0","145.8",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","8",",0","18","","","","19500925",",,0","19500930","+,,0","19500930","+,,0","5","","19500908",",,0","19500903","+,,0","5.0",",0,25,","0",",,0,30,+","0",",,0,30,+","27.9",",,0,08,","33.9",",0,03,+","18.6","0","18.6",",0","61.5",",,,0","","","","","","","0",",,,0","22.57",",0","27.95",",,,0","17.20",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-10","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","1082.1","0","48.3",",0","8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","19","","","","19501014",",,0","19501031","+,,0","19501031","+,,0","2","","19501009",",,0","19501004",",,0","6.7",",0,14,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,09,","31.1",",0,04,","38.8","0","20.2",",0","80.3",",,,0","","","","","","","0",",,,0","19.24",",0","25.27",",,,0","13.21",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-11","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","1093.5","0","11.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","11",",0","0",",0","8","","","","19501126",",,0","19501130","+,,0","19501125",",,0","1","","19501124",",,0","19501101",",,0","-8.9",",0,26,","0",",,0,30,+","0",",T,0,25,","17.3",",,0,24,","30.0",",0,01,","279.2","0","240.4",",0","22.8",",,,0","","","","","","","0",",T,,0","10.70",",0","18.42",",,,0","2.98",",,,0","","","","","","","","","","","","","",""
"USW00013744","1950-12","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","1093.5","0","0.0",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","17",",0","1",",0","1",",0","0",",0","10","","","","19501219",",,0","19501228",",,0","19501228","+,,0","","","19501228",",,0","19501202",",,0","-7.2",",0,19,","0",",T,0,28,","0",",T,0,28,+","22.4",",,0,28,","22.8",",0,02,","684.8","0","405.6",",0","96.3",",,,0","","","","","","","0",",T,,0","5.25",",0","11.03",",,,0","-0.53",",,,0","","","","","","","","","","","","","",""
"USW00013744","1951-01","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","5",",0","0",",0","9","","","","19510109",",,0","19510131","+,,0","19510131","+,,0","","","19510123",",,0","19510120",",,0","-6.7",",0,09,","0",",,0,31,+","0",",,0,31,+","7.4",",,0,23,","23.9",",0,20,","998.9","0","314.1",",0","24.0",",,,0","","","","","","","0",",,,0","8.20",",0","14.85",",,,0","1.55",",,,0","","","","","","","","","","","","","",""
"USW00013744","1951-02","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","2.2","0","2.2",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","12",",0","0",",0","10","","","","19510208",",,0","19510209",",,0","19510210","+,,0","","","19510207",",,0","19510227",",,0","-7.8",",0,08,","0",",T,0,09,","0",",T,0,10,+","6.9",",,0,07,","28.3",",0,27,","1251.1","0","252.2",",0","20.9",",,,0","","","","","","","0",",T,,0","9.41",",0","17.04",",,,0","1.77",",,,0","","","","","","","","","","","","","",""
"USW00013744","1951-03","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","9.1","0","6.9",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","13",",0","0",",0","12","","","","19510315",",,0","19510331","+,,0","19510331","+,,0","","","19510329","+,,0","19510308","+,,0","-1.7",",0,15,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,29,+","28.9",",0,08,+","1431.4","0","180.3",",0","106.8",",,,0","","","","","","","0",",,,0","12.74",",0","19.39",",,,0","6.09",",,,0","","","","","","","","","","","","","",""
"USW00013744","1951-04","34.18773","-79.73079","43.0","FLORENCE REGIONAL AIRPORT, SC US","","","","","","","","","","","29.6","0","20.5",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","12","","","","19510418",",,0","19510430","+,,0","19510430","+,,0","2","","19510419",",,0","19510430",",,0","3.9",",0,18,","0",",,0,30,+","0",",,0,30,+","24.4",",,0,19,","31.7",",0,30,","1503.2","0","71.8",",0","86.3",",,,0","","","","","","","0",",,,0","16.62",",0","23.67",",,,0","9.57",",,,0","","","","","","","","","","","","","",""
