"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00157547","1895-12","37.41667","-83.66667","299.0","SOUTH FORK, KY US","7",",6","7",",6","1",",6","2",",6","","","18951231","+,,6","","","18951226",",,6","51",",,6,31,+","35.3",",,6,26,","90.4",",,,6","102",",,,6"
"USC00157547","1896-01","37.41667","-83.66667","299.0","SOUTH FORK, KY US","3",",6","3",",6","0",",6","","","","","","","","","18960124",",,6","","","18.3",",,6,24,","33.5",",,,6","",""
"USC00157547","1896-02","37.41667","-83.66667","299.0","SOUTH FORK, KY US","","","","","","","2",",6","2","","18960220","+,,6","","","","","51",",,6,20,+","","","","","102",",,,6"
"USC00157547","1896-03","37.41667","-83.66667","299.0","SOUTH FORK, KY US","9",",6","9",",6","4",",6","3",",6","","","18960316",",,6","","","18960316",",,6","76",",,6,16,","50.8",",,6,16,","169.2",",,,6","178",",,,6"
"USC00157547","1896-04","37.41667","-83.66667","299.0","SOUTH FORK, KY US","5",",6","5",",6","0",",6","","","","","","","","","18960428",",,6","","","10.7",",,6,28,","37.1",",,,6","",""
"USC00157547","1896-05","37.41667","-83.66667","299.0","SOUTH FORK, KY US","5",",6","5",",6","1",",6","","","","","","","","","18960522",",,6","","","32.5",",,6,22,","80.6",",,,6","",""
"USC00157547","1896-06","37.41667","-83.66667","299.0","SOUTH FORK, KY US","7",",6","7",",6","1",",6","","","","","","","","","18960629",",,6","","","30.5",",,6,29,","109.5",",,,6","",""
"USC00157547","1896-07","37.41667","-83.66667","299.0","SOUTH FORK, KY US","9","1,6","9","1,6","3","1,6","","","","","","","1","","18960701",",1,6","","","52.3","1,,6,01,","237.0","1,,,6","",""
"USC00157547","1896-08","37.41667","-83.66667","299.0","SOUTH FORK, KY US","5",",6","5",",6","2",",6","","","","","","","","","18960801",",,6","","","48.3",",,6,01,","118.2",",,,6","",""
"USC00157547","1896-09","37.41667","-83.66667","299.0","SOUTH FORK, KY US","4",",6","4",",6","2",",6","","","","","","","","","18960904",",,6","","","26.9",",,6,04,","75.2",",,,6","",""
"USC00157547","1896-10","37.41667","-83.66667","299.0","SOUTH FORK, KY US","3",",6","3",",6","0",",6","","","","","","","","","18961023",",,6","","","18.3",",,6,23,","40.4",",,,6","",""
"USC00157547","1896-11","37.41667","-83.66667","299.0","SOUTH FORK, KY US","4",",6","4",",6","2",",6","","","","","","","","","18961127",",,6","","","50.8",",,6,27,","112.2",",,,6","",""
"USC00157547","1896-12","37.41667","-83.66667","299.0","SOUTH FORK, KY US","2",",6","2",",6","1",",6","","","1","","","","","","18961210",",,6","","","62.0",",,6,10,","85.4",",,,6","",""
"USC00157547","1897-01","37.41667","-83.66667","299.0","SOUTH FORK, KY US","1","1,6","1","1,6","0","1,6","","","","","","","","","18970116",",1,6","","","12.7","1,,6,16,","12.7","1,,,6","",""
"USC00157547","1897-02","37.41667","-83.66667","299.0","SOUTH FORK, KY US","6",",6","6",",6","4",",6","","","","","","","","","18970221",",,6","","","118.1",",,6,21,","224.9",",,,6","",""
"USC00157547","1897-03","37.41667","-83.66667","299.0","SOUTH FORK, KY US","7",",6","7",",6","3",",6","","","1","","","","","","18970318",",,6","","","90.2",",,6,18,","214.9",",,,6","",""
"USC00157547","1897-04","37.41667","-83.66667","299.0","SOUTH FORK, KY US","5","1,6","5","1,6","1","1,6","","","","","","","","","18970405",",1,6","","","66.0","1,,6,05,","131.0","1,,,6","",""
"USC00157547","1897-05","37.41667","-83.66667","299.0","SOUTH FORK, KY US","8",",6","8",",6","2",",6","","","","","","","","","18970521",",,6","","","41.9",",,6,21,","141.7",",,,6","",""
"USC00157547","1897-06","37.41667","-83.66667","299.0","SOUTH FORK, KY US","6",",6","6",",6","1",",6","","","1","","","","1","","18970619",",,6","","","41.9",",,6,19,","94.7",",,,6","",""
"USC00157547","1897-07","37.41667","-83.66667","299.0","SOUTH FORK, KY US","11",",6","11",",6","2",",6","","","","","","","","","18970703",",,6","","","41.1",",,6,03,","191.2",",,,6","",""
"USC00157547","1897-08","37.41667","-83.66667","299.0","SOUTH FORK, KY US","5",",6","4",",6","0",",6","","","","","","","","","18970821","+,,6","","","14.2",",,6,21,+","46.1",",,,6","",""
"USC00157547","1897-09","37.41667","-83.66667","299.0","SOUTH FORK, KY US","1",",6","1",",6","0",",6","","","","","","","","","18970901",",,6","","","21.3",",,6,01,","21.3",",,,6","",""
"USC00157547","1897-10","37.41667","-83.66667","299.0","SOUTH FORK, KY US","2",",6","2",",6","0",",6","","","2","","","","","","18971011",",,6","","","18.0",",,6,11,","23.1",",,,6","",""
"USC00157547","1897-11","37.41667","-83.66667","299.0","SOUTH FORK, KY US","4",",6","4",",6","1",",6","","","","","","","","","18971126",",,6","","","30.5",",,6,26,","74.6",",,,6","",""
"USC00157547","1897-12","37.41667","-83.66667","299.0","SOUTH FORK, KY US","8",",6","8",",6","2",",6","3",",6","","","18971223",",,6","","","18971202",",,6","51",",,6,23,","36.8",",,6,02,","113.9",",,,6","101",",,,6"
"USC00157547","1898-01","37.41667","-83.66667","299.0","SOUTH FORK, KY US","7",",6","7",",6","3",",6","","","","","","","","","18980121",",,6","","","43.7",",,6,21,","172.7",",,,6","",""
"USC00157547","1898-02","37.41667","-83.66667","299.0","SOUTH FORK, KY US","4",",6","4",",6","1",",6","2",",6","1","","18980221","+,,6","","","18980211",",,6","51",",,6,21,+","25.4",",,6,11,","41.2",",,,6","102",",,,6"
"USC00157547","1898-03","37.41667","-83.66667","299.0","SOUTH FORK, KY US","9",",6","9",",6","1",",6","","","2","","","","","","18980323",",,6","","","25.4",",,6,23,","118.9",",,,6","",""
"USC00157547","1898-04","37.41667","-83.66667","299.0","SOUTH FORK, KY US","3",",6","3",",6","0",",6","","","","","","","","","18980414",",,6","","","17.8",",,6,14,","47.0",",,,6","",""
"USC00157547","1898-05","37.41667","-83.66667","299.0","SOUTH FORK, KY US","10",",6","10",",6","2",",6","","","1","","","","","","18980507",",,6","","","25.9",",,6,07,","125.4",",,,6","",""
