"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00302462","1903-05","42.983333","-73.55","134.1","EASTON, NY US","1",",6","1",",6","0",",6","","","","","","","19030528",",,6","","","11.4",",,6,28,","11.4",",,,6","",""
"USC00302462","1903-06","42.983333","-73.55","134.1","EASTON, NY US","12",",6","11",",6","2",",6","","","","","","","19030610",",,6","","","72.9",",,6,10,","182.4",",,,6","",""
"USC00302462","1903-07","42.983333","-73.55","134.1","EASTON, NY US","8",",6","8",",6","1",",6","","","","","","","19030701",",,6","","","25.9",",,6,01,","84.9",",,,6","",""
"USC00302462","1903-08","42.983333","-73.55","134.1","EASTON, NY US","8",",6","8",",6","2",",6","","","","","","","19030825",",,6","","","40.9",",,6,25,","151.5",",,,6","",""
"USC00302462","1903-09","42.983333","-73.55","134.1","EASTON, NY US","4",",6","2",",6","1",",6","","","","","","","19030919",",,6","","","26.7",",,6,19,","44.5",",,,6","",""
"USC00302462","1903-10","42.983333","-73.55","134.1","EASTON, NY US","9",",6","7",",6","1",",6","","","","","","","19031009",",,6","","","64.8",",,6,09,","140.2",",,,6","",""
"USC00302462","1903-11","42.983333","-73.55","134.1","EASTON, NY US","4",",6","4",",6","0",",6","1",",6","19031116",",,6","","","19031117",",,6","25",",,6,16,","17.0",",,6,17,","43.2",",,,6","25",",,,6"
"USC00302462","1903-12","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","0",",6","3",",6","19031210",",,6","","","19031213",",,6","203",",,6,10,","18.3",",,6,13,","52.8",",,,6","330",",,,6"
"USC00302462","1904-01","42.983333","-73.55","134.1","EASTON, NY US","6",",6","6",",6","0",",6","4",",6","19040103",",,6","","","19040103",",,6","229",",,6,03,","16.0",",,6,03,","62.2",",,,6","560",",,,6"
"USC00302462","1904-02","42.983333","-73.55","134.1","EASTON, NY US","9",",6","8",",6","0",",6","6",",6","19040224","+,,6","","","19040207",",,6","76",",,6,24,+","11.9",",,6,07,","55.6",",,,6","330",",,,6"
"USC00302462","1904-03","42.983333","-73.55","134.1","EASTON, NY US","7",",6","5",",6","1",",6","2",",6","19040301",",,6","","","19040303",",,6","102",",,6,01,","33.5",",,6,03,","63.9",",,,6","127",",,,6"
"USC00302462","1904-04","42.983333","-73.55","134.1","EASTON, NY US","6",",6","6",",6","0",",6","1",",6","19040414",",,6","","","19040414",",,6","178",",,6,14,","16.0",",,6,14,","50.8",",,,6","178",",,,6"
"USC00302462","1904-05","42.983333","-73.55","134.1","EASTON, NY US","7",",6","7",",6","1",",6","","","","","","","19040516",",,6","","","25.9",",,6,16,","91.0",",,,6","",""
"USC00302462","1904-06","42.983333","-73.55","134.1","EASTON, NY US","7",",6","7",",6","1",",6","","","","","","","19040608",",,6","","","128.3",",,6,08,","166.2",",,,6","",""
"USC00302462","1904-07","42.983333","-73.55","134.1","EASTON, NY US","7",",6","5",",6","2",",6","","","","","","","19040729",",,6","","","85.1",",,6,29,","140.7",",,,6","",""
"USC00302462","1904-08","42.983333","-73.55","134.1","EASTON, NY US","6",",6","6",",6","1",",6","","","","","","","19040820",",,6","","","40.1",",,6,20,","96.0",",,,6","",""
"USC00302462","1904-09","42.983333","-73.55","134.1","EASTON, NY US","7",",6","7",",6","3",",6","","","","","","","19040915",",,6","","","54.9",",,6,15,","135.7",",,,6","",""
"USC00302462","1904-10","42.983333","-73.55","134.1","EASTON, NY US","6",",6","5",",6","2",",6","0",",6","19041021","+,,6","","","19041021",",,6","0",",T,6,21,+","62.7",",,6,21,","137.9",",,,6","0",",T,,6"
"USC00302462","1904-11","42.983333","-73.55","134.1","EASTON, NY US","2",",6","2",",6","0",",6","2",",6","19041113",",,6","","","19041113",",,6","178",",,6,13,","17.3",",,6,13,","21.9",",,,6","229",",,,6"
"USC00302462","1904-12","42.983333","-73.55","134.1","EASTON, NY US","7",",6","5",",6","0",",6","5",",6","19041212",",,6","","","19041227",",,6","76",",,6,12,","22.1",",,6,27,","41.1",",,,6","254",",,,6"
"USC00302462","1905-01","42.983333","-73.55","134.1","EASTON, NY US","6",",6","6",",6","0",",6","6",",6","19050122","+,,6","1","","19050112",",,6","76",",,6,22,+","20.6",",,6,12,","46.2",",,,6","381",",,,6"
"USC00302462","1905-05","42.983333","-73.55","134.1","EASTON, NY US","4",",6","3",",6","0",",6","","","","","1","","19050509",",,6","","","19.1",",,6,09,","32.3",",,,6","",""
"USC00302462","1905-06","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","2",",6","","","","","","","19050621",",,6","","","39.1",",,6,21,","120.8",",,,6","",""
"USC00302462","1905-07","42.983333","-73.55","134.1","EASTON, NY US","9",",6","6",",6","1",",6","","","","","","","19050703",",,6","","","25.7",",,6,03,","112.5",",,,6","",""
"USC00302462","1905-08","42.983333","-73.55","134.1","EASTON, NY US","6",",6","6",",6","2",",6","","","","","","","19050819","+,,6","","","31.8",",,6,19,+","97.3",",,,6","",""
"USC00302462","1905-09","42.983333","-73.55","134.1","EASTON, NY US","8",",6","5",",6","1",",6","","","","","","","19050918",",,6","","","37.8",",,6,18,","112.5",",,,6","",""
"USC00302462","1905-10","42.983333","-73.55","134.1","EASTON, NY US","4",",6","4",",6","1",",6","","","","","","","19051019",",,6","","","25.7",",,6,19,","72.4",",,,6","",""
"USC00302462","1905-12","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","1",",6","1",",6","19051209",",,6","","","19051203",",,6","76",",,6,09,","37.3",",,6,03,","92.4",",,,6","76",",,,6"
"USC00302462","1906-01","42.983333","-73.55","134.1","EASTON, NY US","7",",6","6",",6","0",",6","3",",6","19060104",",,6","","","19060112",",,6","51",",,6,04,","14.5",",,6,12,","47.0",",,,6","127",",,,6"
"USC00302462","1906-02","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","1",",6","3",",6","19060209",",,6","","","19060209",",,6","559",",,6,09,","39.1",",,6,09,","70.1",",,,6","648",",,,6"
"USC00302462","1906-03","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","1",",6","3",",6","19060319",",,6","","","19060319",",,6","381",",,6,19,","26.7",",,6,19,","61.8",",,,6","508",",,,6"
"USC00302462","1906-04","42.983333","-73.55","134.1","EASTON, NY US","5",",6","3",",6","1",",6","1",",6","19060409",",,6","","","19060415",",,6","38",",,6,09,","31.5",",,6,15,","46.8",",,,6","38",",,,6"
"USC00302462","1906-06","42.983333","-73.55","134.1","EASTON, NY US","6",",6","6",",6","1",",6","","","","","","","19060616",",,6","","","27.7",",,6,16,","87.0",",,,6","",""
"USC00302462","1906-07","42.983333","-73.55","134.1","EASTON, NY US","7",",6","7",",6","0",",6","","","","","","","19060723",",,6","","","23.9",",,6,23,","99.1",",,,6","",""
"USC00302462","1906-08","42.983333","-73.55","134.1","EASTON, NY US","7",",6","7",",6","3",",6","","","","","","","19060827",",,6","","","53.3",",,6,27,","133.0",",,,6","",""
"USC00302462","1906-09","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","0",",6","","","","","","","19060927",",,6","","","14.2",",,6,27,","53.1",",,,6","",""
"USC00302462","1906-10","42.983333","-73.55","134.1","EASTON, NY US","8",",6","6",",6","1",",6","3",",6","19061029",",,6","","","19061020",",,6","51",",,6,29,","41.9",",,6,20,","85.7",",,,6","101",",,,6"
"USC00302462","1906-11","42.983333","-73.55","134.1","EASTON, NY US","5",",6","4",",6","0",",6","","","","","","","19061116",",,6","","","13.7",",,6,16,","25.8",",,,6","",""
"USC00302462","1907-01","42.983333","-73.55","134.1","EASTON, NY US","7",",6","5",",6","0",",6","3",",6","19070125","+,,6","","","19070107",",,6","102",",,6,25,+","8.1",",,6,07,","36.0",",,,6","229",",,,6"
"USC00302462","1907-02","42.983333","-73.55","134.1","EASTON, NY US","4",",6","3",",6","0",",6","4",",6","19070224","+,,6","","","19070224",",,6","51",",,6,24,+","4.3",",,6,24,","14.0",",,,6","178",",,,6"
"USC00302462","1907-03","42.983333","-73.55","134.1","EASTON, NY US","","","","","","","2",",6","19070324",",,6","","","","","51",",,6,24,","","","","","76",",,,6"
"USC00302462","1907-04","42.983333","-73.55","134.1","EASTON, NY US","3",",6","3",",6","2",",6","1",",6","19070410",",,6","","","19070424",",,6","356",",,6,10,","50.3",",,6,24,","100.3",",,,6","356",",,,6"
"USC00302462","1907-05","42.983333","-73.55","134.1","EASTON, NY US","8",",6","8",",6","1",",6","","","","","","","19070517",",,6","","","40.9",",,6,17,","103.1",",,,6","",""
"USC00302462","1907-06","42.983333","-73.55","134.1","EASTON, NY US","7",",6","5",",6","1",",6","","","","","","","19070626",",,6","","","50.8",",,6,26,","80.2",",,,6","",""
"USC00302462","1907-07","42.983333","-73.55","134.1","EASTON, NY US","6","1,6","5","1,6","2","1,6","","","","","","","19070711",",1,6","","","49.8","1,,6,11,","110.8","1,,,6","",""
"USC00302462","1907-08","42.983333","-73.55","134.1","EASTON, NY US","3",",6","3",",6","1",",6","","","","","","","19070802",",,6","","","27.9",",,6,02,","61.4",",,,6","",""
"USC00302462","1907-09","42.983333","-73.55","134.1","EASTON, NY US","9",",6","9",",6","3",",6","","","","","","","19070904",",,6","","","122.7",",,6,04,","285.0",",,,6","",""
"USC00302462","1907-10","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","1",",6","","","","","","","19071029",",,6","","","63.8",",,6,29,","122.2",",,,6","",""
"USC00302462","1907-11","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","1",",6","2",",6","19071126",",,6","","","19071107",",,6","51",",,6,26,","51.8",",,6,07,","83.0",",,,6","76",",,,6"
"USC00302462","1907-12","42.983333","-73.55","134.1","EASTON, NY US","4",",6","4",",6","2",",6","1",",6","19071215",",,6","","","19071210",",,6","229",",,6,15,","49.8",",,6,10,","118.1",",,,6","229",",,,6"
"USC00302462","1908-01","42.983333","-73.55","134.1","EASTON, NY US","4",",6","4",",6","0",",6","1",",6","19080107",",,6","","","19080113",",,6","76",",,6,07,","11.9",",,6,13,","41.2",",,,6","76",",,,6"
"USC00302462","1908-02","42.983333","-73.55","134.1","EASTON, NY US","4",",6","3",",6","0",",6","3",",6","19080226","+,,6","","","19080215",",,6","152",",,6,26,+","22.1",",,6,15,","55.4",",,,6","329",",,,6"
"USC00302462","1908-03","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","0",",6","","","","","","","19080315",",,6","","","11.4",",,6,15,","36.6",",,,6","",""
"USC00302462","1908-04","42.983333","-73.55","134.1","EASTON, NY US","4",",6","3",",6","1",",6","","","","","","","19080428",",,6","","","48.3",",,6,28,","73.5",",,,6","",""
"USC00302462","1908-05","42.983333","-73.55","134.1","EASTON, NY US","8",",6","8",",6","1",",6","","","","","","","19080526",",,6","","","75.7",",,6,26,","148.6",",,,6","",""
"USC00302462","1908-07","42.983333","-73.55","134.1","EASTON, NY US","5",",6","4",",6","0",",6","","","","","","","19080718",",,6","","","23.1",",,6,18,","55.4",",,,6","",""
"USC00302462","1908-09","42.983333","-73.55","134.1","EASTON, NY US","2",",6","2",",6","0",",6","","","","","","","19080928",",,6","","","15.5",",,6,28,","22.1",",,,6","",""
"USC00302462","1908-10","42.983333","-73.55","134.1","EASTON, NY US","4",",6","4",",6","1",",6","","","","","","","19081011",",,6","","","31.5",",,6,11,","75.9",",,,6","",""
"USC00302462","1908-11","42.983333","-73.55","134.1","EASTON, NY US","4",",6","2",",6","0",",6","3",",6","19081115",",,6","","","19081111",",,6","51",",,6,15,","6.1",",,6,11,","14.2",",,,6","101",",,,6"
"USC00302462","1908-12","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","0",",6","3",",6","19081212",",,6","","","19081207",",,6","76",",,6,12,","18.8",",,6,07,","38.2",",,,6","178",",,,6"
"USC00302462","1909-01","42.983333","-73.55","134.1","EASTON, NY US","","","","","","","4",",6","19090117",",,6","","","","","330",",,6,17,","","","","","431",",,,6"
"USC00302462","1909-02","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","3",",6","1",",6","19090211",",,6","","","19090224",",,6","51",",,6,11,","40.9",",,6,24,","130.3",",,,6","51",",,,6"
"USC00302462","1909-03","42.983333","-73.55","134.1","EASTON, NY US","7",",6","6",",6","1",",6","5",",6","19090304",",,6","","","19090310",",,6","127",",,6,04,","29.0",",,6,10,","76.5",",,,6","305",",,,6"
"USC00302462","1909-04","42.983333","-73.55","134.1","EASTON, NY US","6",",6","4",",6","0",",6","","","","","2","","19090415",",,6","","","24.4",",,6,15,","60.1",",,,6","",""
"USC00302462","1909-05","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","2",",6","","","","","","","19090530",",,6","","","37.3",",,6,30,","105.4",",,,6","",""
"USC00302462","1909-06","42.983333","-73.55","134.1","EASTON, NY US","3",",6","3",",6","2",",6","","","","","","","19090617",",,6","","","48.3",",,6,17,","99.9",",,,6","",""
"USC00302462","1909-07","42.983333","-73.55","134.1","EASTON, NY US","3",",6","3",",6","0",",6","","","","","1","","19090715",",,6","","","18.5",",,6,15,","44.9",",,,6","",""
"USC00302462","1909-08","42.983333","-73.55","134.1","EASTON, NY US","2",",6","2",",6","2",",6","","","","","1","","19090818",",,6","","","56.9",",,6,18,","95.0",",,,6","",""
"USC00302462","1910-01","42.983333","-73.55","134.1","EASTON, NY US","7",",6","7",",6","1",",6","5",",6","19100105",",,6","","","19100121",",,6","152",",,6,05,","27.9",",,6,21,","74.9",",,,6","317",",,,6"
"USC00302462","1910-03","42.983333","-73.55","134.1","EASTON, NY US","0",",6","0",",6","0",",6","","","","","","","19100320",",,6","","","0.0",",T,6,20,","0.0",",T,,6","",""
"USC00302462","1910-04","42.983333","-73.55","134.1","EASTON, NY US","5",",6","4",",6","1",",6","1",",6","19100409",",,6","","","19100425",",,6","38",",,6,09,","27.9",",,6,25,","67.1",",,,6","38",",,,6"
"USC00302462","1910-05","42.983333","-73.55","134.1","EASTON, NY US","6",",6","6",",6","2",",6","","","","","","","19100531",",,6","","","45.5",",,6,31,","133.2",",,,6","",""
"USC00302462","1910-06","42.983333","-73.55","134.1","EASTON, NY US","8",",6","7",",6","0",",6","","","","","","","19100609",",,6","","","18.8",",,6,09,","79.2",",,,6","",""
"USC00302462","1910-07","42.983333","-73.55","134.1","EASTON, NY US","5",",6","3",",6","2",",6","","","","","1","","19100721",",,6","","","37.3",",,6,21,","78.5",",,,6","",""
"USC00302462","1910-08","42.983333","-73.55","134.1","EASTON, NY US","3",",6","3",",6","2",",6","","","","","","","19100804",",,6","","","41.9",",,6,04,","87.6",",,,6","",""
"USC00302462","1910-09","42.983333","-73.55","134.1","EASTON, NY US","8",",6","8",",6","1",",6","","","","","","","19100906",",,6","","","37.3",",,6,06,","102.0",",,,6","",""
"USC00302462","1910-10","42.983333","-73.55","134.1","EASTON, NY US","5","1,6","4","1,6","0","1,6","","","","","","","19101022",",1,6","","","13.7","1,,6,22,","34.8","1,,,6","",""
"USC00302462","1910-11","42.983333","-73.55","134.1","EASTON, NY US","3","1,6","2","1,6","1","1,6","2",",6","19101127",",,6","","","19101130",",1,6","203",",,6,27,","25.4","1,,6,30,","43.2","1,,,6","254",",,,6"
"USC00302462","1910-12","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","0",",6","3",",6","19101215",",,6","","","19101215",",,6","178",",,6,15,","17.8",",,6,15,","40.9",",,,6","280",",,,6"
"USC00302462","1911-02","42.983333","-73.55","134.1","EASTON, NY US","8",",6","4",",6","0",",6","4",",6","19110207",",,6","","","19110207",",,6","178",",,6,07,","15.7",",,6,07,","33.9",",,,6","292",",,,6"
"USC00302462","1911-03","42.983333","-73.55","134.1","EASTON, NY US","7",",6","6",",6","0",",6","5",",6","19110319",",,6","","","19110319",",,6","178",",,6,19,","10.9",",,6,19,","47.9",",,,6","458",",,,6"
"USC00302462","1911-05","42.983333","-73.55","134.1","EASTON, NY US","","","","","","","0",",6","19110531","+,,6","","","","","0",",,6,31,+","","","","","0",",,,6"
"USC00302462","1911-06","42.983333","-73.55","134.1","EASTON, NY US","6",",6","6",",6","0",",6","","","","","","","19110601",",,6","","","17.8",",,6,01,","57.4",",,,6","",""
"USC00302462","1911-09","42.983333","-73.55","134.1","EASTON, NY US","5",",6","5",",6","1",",6","","","","","","","19110902",",,6","","","27.9",",,6,02,","109.2",",,,6","",""
"USC00302462","1911-11","42.983333","-73.55","134.1","EASTON, NY US","6",",6","5",",6","0",",6","1",",6","19111115",",,6","","","19111101",",,6","127",",,6,15,","14.2",",,6,01,","51.5",",,,6","127",",,,6"
"USC00302462","1912-01","42.983333","-73.55","134.1","EASTON, NY US","7",",6","4",",6","0",",6","5",",6","19120129",",,6","","","19120118",",,6","178",",,6,29,","10.9",",,6,18,","32.7",",,,6","394",",,,6"
"USC00302462","1912-12","42.983333","-73.55","134.1","EASTON, NY US","8",",6","5",",6","1",",6","2",",6","19121231","+,,6","","","19121223",",,6","51",",,6,31,+","37.1",",,6,23,","85.2",",,,6","128",",,,6"
