"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00022514","1949-11","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1684.8","X","134.9",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19491123","+,,X","19491130","+,,X","19491130","+,,X","","","19491124",",,X","19491108",",,X","15.6",",X,23,+","0",",,X,30,+","0",",,X,30,+","1.8",",,X,24,","28.9",",X,08,","0.0","X","0.0",",X","3.4",",,,X","0",",,,X","22.83",",X","26.41",",,,X","19.25",",,,X","45",",X","18.5",",X"
"USW00022514","1949-12","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1820.8","X","136.0",",X","5",",X","4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19491220",",,X","19491231","+,,X","19491231","+,,X","1","","19491218",",,X","19491211","+,,X","14.4",",X,20,","0",",,X,31,+","0",",,X,31,+","43.9",",,X,18,","27.8",",X,11,+","0.0","X","0.0",",X","100.8",",,,X","0",",,,X","22.72",",X","25.95",",,,X","19.49",",,,X","23",",X","15.9",",X"
"USW00022514","1950-01","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","122.1","X","122.1",",X","9",",X","7",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19500120","+,,X","19500131","+,,X","19500131","+,,X","4","","19500107",",,X","19500131","+,,X","16.7",",X,20,+","0",",,X,31,+","0",",,X,31,+","112.0",",,X,07,","27.8",",X,31,+","0.0","X","0.0",",X","251.6",",,,X","0",",,,X","22.27",",X","25.62",",,,X","18.93",",,,X","248","1,X","23.6","1,X"
"USW00022514","1950-02","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","256.5","X","134.4",",X","7",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","0",",X","","","","","19500203",",,X","19500228","+,,X","19500228","+,,X","","","19500206",",,X","19500225","+,,X","17.2",",X,03,","0",",,X,28,+","0",",,X,28,+","19.6",",,X,06,","27.8",",X,25,+","0.0","X","0.0",",X","27.3",",,,X","0",",,,X","23.13",",X","26.45",",,,X","19.82",",,,X","68",",X","15.4",",X"
"USW00022514","1950-03","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","389.7","X","133.2",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19500312","+,,X","19500331","+,,X","19500331","+,,X","","","19500309",",,X","19500327","+,,X","16.7",",X,12,+","0",",,X,31,+","0",",,X,31,+","15.2",",,X,09,","27.8",",X,27,+","0.0","X","0.0",",X","17.0",",,,X","0",",,,X","22.63",",X","26.53",",,,X","18.73",",,,X","68",",X","19.0",",X"
"USW00022514","1950-04","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","528.2","X","138.5",",X","13",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19500419","+,,X","19500430","+,,X","19500430","+,,X","3","","19500416",",,X","19500427","+,,X","17.8",",X,19,+","0",",,X,30,+","0",",,X,30,+","23.4",",,X,16,","27.8",",X,27,+","0.0","X","0.0",",X","71.7",",,,X","0",",,,X","22.95",",X","26.47",",,,X","19.43",",,,X","68",",X","17.5",",X"
"USW00022514","1950-05","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","702.7","X","174.5",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19500531","+,,X","19500531","+,,X","19500531","+,,X","1","","19500516",",,X","19500530","+,,X","18.9",",X,31,+","0",",,X,31,+","0",",,X,31,+","22.6",",,X,16,","28.9",",X,30,+","0.0","X","0.0",",X","23.9",",,,X","0",",,,X","23.96",",X","27.68",",,,X","20.25",",,,X","68",",X","19.5",",X"
"USW00022514","1950-06","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","895.3","X","192.6",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19500605","+,,X","19500630","+,,X","19500630","+,,X","","","19500613",",,X","19500627","+,,X","19.4",",X,05,+","0",",,X,30,+","0",",,X,30,+","5.1",",,X,13,","29.4",",X,27,+","0.0","X","0.0",",X","6.9",",,,X","0",",,,X","24.75",",X","28.51",",,,X","21.00",",,,X","360",",X","16.4",",X"
"USW00022514","1950-07","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1108.8","X","213.5",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19500731","+,,X","19500731","+,,X","19500731","+,,X","","","19500727",",,X","19500713","+,,X","20.6",",X,31,+","0",",,X,31,+","0",",,X,31,+","1.3",",,X,27,","30.0",",X,13,+","0.0","X","0.0",",X","3.6",",,,X","0",",,,X","25.22",",X","29.05",",,,X","21.39",",,,X","45",",X","16.4",",X"
"USW00022514","1950-08","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1339.9","X","231.1",",X","4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19500819",",,X","19500831","+,,X","19500831","+,,X","","","19500815",",,X","19500820",",,X","20.6",",X,19,","0",",,X,31,+","0",",,X,31,+","5.8",",,X,15,","30.6",",X,20,","0.0","X","0.0",",X","9.6",",,,X","0",",,,X","25.79",",X","29.38",",,,X","22.19",",,,X","248","1,X","18.5","1,X"
"USW00022514","1950-09","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1556.3","X","216.4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19500927",",,X","19500930","+,,X","19500930","+,,X","","","19500917",",,X","19500925","+,,X","19.4",",X,27,","0",",,X,30,+","0",",,X,30,+","1.3",",,X,17,","30.0",",X,25,+","0.0","X","0.0",",X","1.6",",,,X","0",",,,X","25.55",",X","29.48",",,,X","21.62",",,,X","68",",X","17.5",",X"
"USW00022514","1950-10","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1771.2","X","214.9",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19501031",",,X","19501031","+,,X","19501031","+,,X","","","19501029",",,X","19501002",",,X","19.4",",X,31,","0",",,X,31,+","0",",,X,31,+","1.8",",,X,29,","30.6",",X,02,","0.0","X","0.0",",X","4.0",",,,X","0",",,,X","25.27",",X","29.27",",,,X","21.26",",,,X","68",",X","15.4",",X"
"USW00022514","1950-11","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1935.3","X","164.1","1,X","6","1,X","2","1,X","0","1,X","0","1,X","0","1,X","0","1,X","0","1,X","0","1,X","29","1,X","0","1,X","","","","","19501129","+,1,X","19501130","+,1,X","19501130","+,1,X","","","19501119",",1,X","19501105",",1,X","17.8","1,X,29,+","0","1,,X,30,+","0","1,,X,30,+","3.0","1,,X,19,","30.0","1,X,05,","0.0","X","0.0","1,X","8.9","1,,,X","0","1,,,X","23.99","1,X","27.96","1,,,X","20.03","1,,,X","45","1,X","13.9","1,X"
"USW00022514","1950-12","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","2046.9","X","111.6",",X","8",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19501220",",,X","19501231","+,,X","19501231","+,,X","","","19501203",",,X","19501227","+,,X","14.4",",X,20,","0",",,X,31,+","0",",,X,31,+","68.3",",,X,03,","27.2",",X,27,+","0.0","X","0.0",",X","91.5",",,,X","0",",,,X","21.93",",X","25.45",",,,X","18.42",",,,X","45",",X","19.0",",X"
"USW00022514","1951-01","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","132.6","X","132.6",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19510126",",,X","19510131","+,,X","19510131","+,,X","","","19510122",",,X","19510131","+,,X","14.4",",X,26,","0",",,X,31,+","0",",,X,31,+","14.7",",,X,22,","27.8",",X,31,+","0.0","X","0.0",",X","24.4",",,,X","0",",,,X","22.61",",X","26.57",",,,X","18.65",",,,X","68",",X","22.1",",X"
"USW00022514","1951-02","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","232.8","X","100.2",",X","9",",X","4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","0",",X","","","","","19510209",",,X","19510228","+,,X","19510228","+,,X","","","19510220",",,X","19510227",",,X","12.8",",X,09,","0",",,X,28,+","0",",,X,28,+","47.8",",,X,20,","27.8",",X,27,","0.0","X","0.0",",X","89.9",",,,X","0",",,,X","21.91",",X","25.75",",,,X","18.07",",,,X","","","",""
"USW00022514","1951-03","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","362.2","X","129.4",",X","15",",X","13",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19510316",",,X","19510331","+,,X","19510331","+,,X","2","","19510313",",,X","19510329",",,X","14.4",",X,16,","0",",,X,31,+","0",",,X,31,+","88.1",",,X,13,","28.9",",X,29,","0.0","X","0.0",",X","438.8",",,,X","0",",,,X","22.51",",X","25.99",",,,X","19.02",",,,X","90",",X","26.2",",X"
"USW00022514","1951-04","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","508.7","X","146.5",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19510413",",,X","19510430","+,,X","19510430","+,,X","","","19510430",",,X","19510429","+,,X","17.2",",X,13,","0",",,X,30,+","0",",,X,30,+","8.4",",,X,30,","28.3",",X,29,+","0.0","X","0.0",",X","10.5",",,,X","0",",,,X","23.22",",X","27.15",",,,X","19.28",",,,X","90",",X","15.4",",X"
"USW00022514","1951-05","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","689.3","X","180.6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19510513",",,X","19510531","+,,X","19510531","+,,X","","","19510531","+,,X","19510531","+,,X","18.3",",X,13,","0",",,X,31,+","0",",,X,31,+","0.5",",,X,31,+","29.4",",X,31,+","0.0","X","0.0",",X","1.0",",,,X","0",",,,X","24.16",",X","28.39",",,,X","19.93",",,,X","90",",X","16.4",",X"
"USW00022514","1951-06","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","880.2","X","190.9",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19510629",",,X","19510630","+,,X","19510630","+,,X","","","19510630",",,X","19510607",",,X","18.9",",X,29,","0",",,X,30,+","0",",,X,30,+","4.3",",,X,30,","30.6",",X,07,","0.0","X","0.0",",X","4.3",",,,X","0",",,,X","24.70",",X","28.86",",,,X","20.53",",,,X","68",",X","16.4",",X"
"USW00022514","1951-07","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1118.9","X","238.7",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19510716","+,,X","19510731","+,,X","19510731","+,,X","","","19510716",",,X","19510725","+,,X","20.6",",X,16,+","0",",,X,31,+","0",",,X,31,+","2.5",",,X,16,","31.1",",X,25,+","0.0","X","0.0",",X","3.5",",,,X","0",",,,X","26.03",",X","29.95",",,,X","22.12",",,,X","68",",X","19.0",",X"
"USW00022514","1951-08","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1360.0","X","241.1",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19510818","+,,X","19510831","+,,X","19510831","+,,X","","","19510807",",,X","19510812","+,,X","21.1",",X,18,+","0",",,X,31,+","0",",,X,31,+","8.4",",,X,07,","31.1",",X,12,+","0.0","X","0.0",",X","10.3",",,,X","0",",,,X","26.11",",X","30.07",",,,X","22.15",",,,X","68",",X","17.5",",X"
"USW00022514","1951-09","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1585.6","X","225.6",",X","4",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","1",",X","","","","","19510915","+,,X","19510930","+,,X","19510930","+,,X","","","19510918",",,X","19510906",",,X","20.0",",X,15,+","0",",,X,30,+","0",",,X,30,+","34.8",",,X,18,","32.2",",X,06,","0.0","X","0.0",",X","41.9",",,,X","0",",,,X","25.85",",X","30.01",",,,X","21.69",",,,X","90",",X","15.4",",X"
"USW00022514","1951-10","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1806.6","X","221.0",",X","7",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19511031","+,,X","19511031","+,,X","19511031","+,,X","2","","19511027",",,X","19511005","+,,X","20.0",",X,31,+","0",",,X,31,+","0",",,X,31,+","53.1",",,X,27,","31.1",",X,05,+","0.0","X","0.0",",X","123.7",",,,X","0",",,,X","25.46",",X","29.43",",,,X","21.49",",,,X","90",",X","18.0",",X"
"USW00022514","1951-11","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1987.8","X","181.2",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19511125","+,,X","19511130","+,,X","19511130","+,,X","","","19511103",",,X","19511102",",,X","19.4",",X,25,+","0",",,X,30,+","0",",,X,30,+","3.3",",,X,03,","30.0",",X,02,","0.0","X","0.0",",X","8.7",",,,X","0",",,,X","24.37",",X","27.97",",,,X","20.77",",,,X","90",",X","19.0",",X"
"USW00022514","1951-12","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","2130.8","X","143.0",",X","10",",X","7",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19511228",",,X","19511231","+,,X","19511231","+,,X","","","19511231",",,X","19511225","+,,X","16.1",",X,28,","0",",,X,31,+","0",",,X,31,+","46.7",",,X,31,","27.8",",X,25,+","0.0","X","0.0",",X","126.8",",,,X","0",",,,X","22.95",",X","26.64",",,,X","19.26",",,,X","90",",X","19.0",",X"
"USW00022514","1952-01","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","121.5","X","121.5",",X","2",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19520130",",,X","19520131","+,,X","19520131","+,,X","","","19520119",",,X","19520102",",,X","14.4",",X,30,","0",",,X,31,+","0",",,X,31,+","87.4",",,X,19,","28.9",",X,02,","0.0","X","0.0",",X","87.7",",,,X","0",",,,X","22.25",",X","26.04",",,,X","18.46",",,,X","90","1,X","19.5","1,X"
"USW00022514","1952-02","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","241.7","X","120.2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","0",",X","","","","","19520211",",,X","19520229","+,,X","19520229","+,,X","","","19520229","+,,X","19520207",",,X","16.1",",X,11,","0",",,X,29,+","0",",,X,29,+","0.0",",T,X,29,+","28.3",",X,07,","0.0","X","0.0",",X","0.0",",T,,X","0",",,,X","22.48",",X","26.62",",,,X","18.34",",,,X","90",",X","18.5",",X"
"USW00022514","1952-03","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","372.9","X","131.2",",X","3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19520302",",,X","19520331","+,,X","19520331","+,,X","1","","19520301",",,X","19520329",",,X","15.0",",X,02,","0",",,X,31,+","0",",,X,31,+","7.1",",,X,01,","28.9",",X,29,","0.0","X","0.0",",X","10.9",",,,X","0",",,,X","22.56",",X","26.30",",,,X","18.83",",,,X","68",",X","25.2",",X"
"USW00022514","1952-04","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","493.0","X","120.1",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19520423","+,,X","19520430","+,,X","19520430","+,,X","","","19520427","+,,X","19520429","+,,X","17.2",",X,23,+","0",",,X,30,+","0",",,X,30,+","0.5",",,X,27,+","27.2",",X,29,+","0.0","X","0.0",",X","1.3",",,,X","0",",,,X","22.34",",X","26.06",",,,X","18.61",",,,X","90",",X","18.0",",X"
"USW00022514","1952-05","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","626.6","X","133.6",",X","3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19520505",",,X","19520531","+,,X","19520531","+,,X","","","19520522",",,X","19520527",",,X","17.2",",X,05,","0",",,X,31,+","0",",,X,31,+","12.2",",,X,22,","28.9",",X,27,","0.0","X","0.0",",X","16.5",",,,X","0",",,,X","22.64",",X","26.29",",,,X","19.00",",,,X","68",",X","17.5",",X"
"USW00022514","1952-06","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","804.4","X","177.8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19520605",",,X","19520630","+,,X","19520630","+,,X","","","19520616",",,X","19520630","+,,X","19.4",",X,05,","0",",,X,30,+","0",",,X,30,+","1.3",",,X,16,","28.9",",X,30,+","0.0","X","0.0",",X","1.6",",,,X","0",",,,X","24.26",",X","27.54",",,,X","20.97",",,,X","68",",X","19.5",",X"
"USW00022514","1952-07","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1010.7","X","206.3",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19520722","+,,X","19520731","+,,X","19520731","+,,X","","","19520715",",,X","19520731","+,,X","20.6",",X,22,+","0",",,X,31,+","0",",,X,31,+","10.7",",,X,15,","29.4",",X,31,+","0.0","X","0.0",",X","11.7",",,,X","0",",,,X","24.99",",X","28.28",",,,X","21.70",",,,X","68",",X","15.9",",X"
"USW00022514","1952-08","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1231.2","X","220.5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","","","","","19520829","+,,X","19520831","+,,X","19520831","+,,X","","","19520826","+,,X","19520817",",,X","21.1",",X,29,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,26,+","30.6",",X,17,","0.0","X","0.0",",X","0.0",",T,,X","0",",,,X","25.45",",X","28.87",",,,X","22.02",",,,X","68",",X","18.0",",X"
"USW00022514","1952-09","21.31667","-158.06667","15.2","BARBERS POINT NAS, HI US","","","1436.7","X","205.5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","","","","","19520923","+,,X","19520930","+,,X","19520930","+,,X","","","19520917",",,X","19520925","+,,X","20.0",",X,23,+","0",",,X,30,+","0",",,X,30,+","0.5",",,X,17,","29.4",",X,25,+","0.0","X","0.0",",X","0.5",",,,X","0",",,,X","25.18",",X","28.69",",,,X","21.67",",,,X","90",",X","17.5",",X"
