"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094967","1894-04","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","0.0","6","0.0","1,6","16",",6","10",",6","1",",6","","","0",",6","0","1,6","16","1,6","0",",6","5",",6","0",",6","","","","","18940401",",1,6","","","18940410",",,6","","","18940418",",,6","18940429",",,6","-10.0","1,6,01,","","","3",",,6,10,","25.7",",,6,18,","23.3",",6,29,","5305.0","6","353.1",",6","113.0",",,,6","3",",,,6","6.23","1,6","11.55",",,,6","0.90","1,,,6","","","","","","","",""
"USW00094967","1894-05","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","0.0","6","0.0","1,6","10",",6","9",",6","0",",6","","","","","0","1,6","1","1,6","0","1,6","9","1,6","0","1,6","","","","","18940519",",1,6","","","","","","","18940515",",,6","18940514",",1,6","-1.1","1,6,19,","","","","","24.4",",,6,15,","26.7","1,6,14,","5495.1","6","190.1","1,6","112.3",",,,6","","","12.00","1,6","18.70","1,,,6","5.29","1,,,6","","","","","","","",""
"USW00094967","1894-06","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","67.4","6","67.4","3,6","7",",6","6",",6","0",",6","","","","","0","3,6","0","3,6","0","2,6","26","2,6","4","2,6","","","","","18940606",",3,6","","","","","","","18940612",",,6","18940630",",2,6","2.2","3,6,06,","","","","","21.3",",,6,12,","33.3","2,6,30,","5512.9","6","17.8","2,6","61.4",",,,6","","","20.23","3,6","27.99","2,,,6","12.47","3,,,6","","","","","","","",""
"USW00094967","1894-07","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","173.8","6","106.4","1,6","3",",6","2",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","11",",6","","","","","18940707",",1,6","","","","","","","18940718",",,6","18940711",",,6","7.2","1,6,07,","","","","","4.1",",,6,18,","36.7",",6,11,","4.2","6","4.2",",6","8.7",",,,6","","","21.81","1,6","30.00",",,,6","13.61","1,,,6","","","","","","","",""
"USW00094967","1894-08","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","226.9","6","53.1","1,6","4",",6","4",",6","0",",6","","","","","0","1,6","0","1,6","0","1,6","28","1,6","3","1,6","","","","","18940804",",1,6","","","","","","","18940814",",,6","18940826",",1,6","3.3","1,6,04,","","","","","11.9",",,6,14,","32.8","1,6,26,","24.2","6","20.0","1,6","24.3",",,,6","","","19.44","1,6","27.35","1,,,6","11.52","1,,,6","","","","","","","",""
"USW00094967","1894-09","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","258.3","6","31.4","4,6","3",",6","3",",6","0",",6","","","","","0","3,6","4","3,6","0","2,6","15","2,6","2","2,6","","","","","18940911",",3,6","","","","","","","18940903",",,6","18940901",",2,6","-3.9","3,6,11,","","","","","15.2",",,6,03,","34.4","2,6,01,","144.5","6","120.3","2,6","40.3",",,,6","","","14.76","4,6","21.77","2,,,6","7.75","3,,,6","","","","","","","",""
"USW00094967","1894-10","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","258.3","6","0.0","5,6","9",",6","6",",6","1",",6","","","1",",6","0","3,6","16","3,6","1","3,6","0","3,6","0","3,6","","","","","18941008",",3,6","","","18941007",",,6","","","18941007",",,6","18941020",",3,6","-5.6","3,6,08,","","","76",",,6,07,","36.1",",,6,07,","19.4","3,6,20,","467.3","6","322.8","3,6","105.2",",,,6","76",",,,6","5.92","5,6","11.26","3,,,6","0.58","3,,,6","","","","","","","",""
"USW00094967","1894-11","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","258.3","6","0.0","2,6","5","1,6","4","1,6","0","1,6","","","4",",6","8","1,6","29","1,6","14","1,6","0","1,6","0","1,6","","","","","18941128",",1,6","","","18941109",",,6","","","18941109",",1,6","18941103",",1,6","-27.2","1,6,28,","","","64",",,6,09,","6.4","1,,6,09,","8.3","1,6,03,","1156.1","6","688.8","1,6","17.8","1,,,6","178",",,,6","-6.25","2,6","-0.80","1,,,6","-11.70","1,,,6","","","","","","","",""
"USW00094967","1894-12","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","258.3","6","0.0","4,6","6","1,6","1","1,6","0","1,6","","","1",",6","6","1,6","30","1,6","12","3,6","0","3,6","0","3,6","","","","","18941226",",1,6","","","18941208",",,6","","","18941208",",1,6","18941207",",3,6","-26.1","1,6,26,","","","231",",,6,08,","23.1","1,,6,08,","5.0","3,6,07,","1810.4","6","654.3","3,6","28.8","1,,,6","283",",,,6","-6.53","4,6","-1.41","3,,,6","-11.64","1,,,6","","","","","","","",""
"USW00094967","1895-01","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","0.0","6","0.0",",6","6",",6","1",",6","0",",6","","","1",",6","23",",6","31",",6","31",",6","0",",6","0",",6","","","","","18950130",",,6","","","18950121",",,6","","","18950121",",,6","18950119",",,6","-38.3",",6,30,","","","43",",,6,21,","4.3",",,6,21,","-1.1",",6,19,","2950.4","6","1140.0",",6","9.2",",,,6","92",",,,6","-18.44",",6","-12.31",",,,6","-24.57",",,,6","","","","","","","",""
"USW00094967","1895-02","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","0.0","6","0.0",",6","4",",6","0",",6","0",",6","","","0",",6","18",",6","28",",6","22",",6","0",",6","0",",6","","","","","18950205",",,6","","","18950205",",,6","","","18950205",",,6","18950227","+,,6","-42.2",",6,05,","","","20",",,6,05,","2.0",",,6,05,","9.4",",6,27,+","3882.5","6","932.1",",6","5.4",",,,6","54",",,,6","-14.96",",6","-7.83",",,,6","-22.09",",,,6","","","","","","","",""
"USW00094967","1895-03","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","0.0","6","0.0","2,6","3",",6","0",",6","0",",6","","","0",",6","10","1,6","29","1,6","14","1,6","0","1,6","0","1,6","","","","","18950313",",1,6","","","18950309","+,,6","","","18950309","+,,6","18950322",",1,6","-31.1","1,6,13,","","","8",",,6,09,+","0.8",",,6,09,+","12.2","1,6,22,","4580.7","6","698.2","1,6","1.9",",,,6","19",",,,6","-6.18","2,6","0.28","1,,,6","-12.64","1,,,6","","","","","","","",""
"USW00094967","1895-04","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","0.0","6","0.0",",6","6",",6","1",",6","0",",6","","","","","0",",6","13",",6","0",",6","3",",6","0",",6","","","","","18950403",",,6","","","","","","","18950420",",,6","18950423",",,6","-7.2",",6,03,","","","","","6.1",",,6,20,","23.9",",6,23,","4875.9","6","295.2",",6","12.0",",,,6","","","8.49",",6","15.78",",,,6","1.20",",,,6","","","","","","","",""
"USW00094967","1895-05","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","10.2","6","10.2",",6","14",",6","8",",6","0",",6","","","","","0",",6","7",",6","0",",6","14",",6","0",",6","","","","","18950516",",,6","","","","","","","18950525",",,6","18950508",",,6","-3.3",",6,16,","","","","","24.6",",,6,25,","29.4",",6,08,","5068.0","6","192.1",",6","82.2",",,,6","","","12.46",",6","19.21",",,,6","5.72",",,,6","","","","","","","",""
"USW00094967","1895-06","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","","","14",",6","11",",6","3",",6","","","","","0","1,6","0","1,6","","","","","","","","","","","18950628",",1,6","","","","","","","18950617",",,6","","","1.7","1,6,28,","","","","","39.4",",,6,17,","","","","","","","181.3",",,,6","","","","","","","9.36","1,,,6","","","","","","","",""
"USW00094967","1895-07","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","42.9",",6","11",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","26",",6","1",",6","","","","","18950709",",,6","","","","","","","18950720",",,6","18950705",",,6","3.9",",6,09,","","","","","27.9",",,6,20,","32.8",",6,05,","40.2","6","40.2",",6","99.1",",,,6","","","18.42",",6","24.83",",,,6","12.01",",,,6","","","","","","","",""
"USW00094967","1895-08","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","19.3",",6","11",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","","","","","18950831",",,6","","","","","","","18950809",",,6","18950813",",,6","2.2",",6,31,","","","","","17.0",",,6,09,","31.7",",6,13,","101.3","6","61.1",",6","70.4",",,,6","","","16.99",",6","23.98",",,,6","9.99",",,,6","","","","","","","",""
"USW00094967","1895-09","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","14.0",",6","10",",6","7",",6","0",",6","","","","","0",",6","4",",6","0",",6","16",",6","0",",6","","","","","18950930",",,6","","","","","","","18950922",",,6","18950910","+,,6","-5.6",",6,30,","","","","","18.0",",,6,22,","30.6",",6,10,+","258.8","6","157.5",",6","58.4",",,,6","","","13.55",",6","20.45",",,,6","6.65",",,,6","","","","","","","",""
"USW00094967","1895-10","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","0.0",",6","2",",6","2",",6","0",",6","","","2",",6","0",",6","24",",6","4",",6","2",",6","0",",6","","","","","18951029",",,6","","","18951028",",,6","","","18951028",",,6","18951017",",,6","-15.6",",6,29,","","","28",",,6,28,","2.8",",,6,28,","22.2",",6,17,","719.3","6","460.5",",6","5.3",",,,6","53",",,,6","3.48",",6","10.79",",,,6","-3.84",",,,6","","","","","","","",""
"USW00094967","1895-11","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","0.0",",6","6","4,6","5","4,6","0","4,6","","","2",",6","5",",6","28",",6","15",",6","0",",6","0",",6","","","","","18951126","+,,6","","","18951128",",,6","","","18951113",",4,6","18951103",",,6","-24.4",",6,26,+","","","28",",,6,28,","7.4","4,,6,13,","15.0",",6,03,","1407.2","6","687.9",",6","23.5","4,,,6","69",",,,6","-4.60",",6","0.60",",,,6","-9.79",",,,6","","","","","","","",""
"USW00094967","1895-12","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","0.0",",6","5",",6","0",",6","0",",6","","","0",",6","16",",6","31",",6","21",",6","0",",6","0",",6","","","","","18951230",",,6","","","18951228",",,6","","","18951228","+,,6","18951224",",,6","-28.9",",6,30,","","","18",",,6,28,","1.8",",,6,28,+","6.7",",6,24,","2290.7","6","883.5",",6","6.2",",,,6","44",",,,6","-10.17",",6","-4.05",",,,6","-16.28",",,,6","","","","","","","",""
"USW00094967","1896-01","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","0.0","6","0.0",",6","8",",6","6",",6","0",",6","","","5",",6","20",",6","31",",6","25",",6","0",",6","0",",6","","","","","18960104",",,6","","","18960117",",,6","","","18960117",",,6","18960110",",,6","-40.6",",6,04,","","","51",",,6,17,","5.1",",,6,17,","5.0",",6,10,","3285.4","6","994.7",",6","23.4",",,,6","203",",,,6","-13.75",",6","-7.73",",,,6","-19.78",",,,6","","","","","","","",""
"USW00094967","1896-02","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","0.0","6","0.0",",6","6",",6","2",",6","0",",6","","","2",",6","15",",6","29",",6","19",",6","0",",6","0",",6","","","","","18960220",",,6","","","18960229",",,6","","","18960229",",,6","18960226",",,6","-32.8",",6,20,","","","53",",,6,29,","5.3",",,6,29,","10.0",",6,26,","4131.2","6","845.8",",6","11.4",",,,6","114",",,,6","-10.83",",6","-3.89",",,,6","-17.78",",,,6","","","","","","","",""
"USW00094967","1896-03","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","0.0","6","0.0",",6","13","1,6","7","1,6","0","1,6","","","4",",6","13",",6","31",",6","17",",6","0",",6","0",",6","","","","","18960314",",,6","","","18960305",",,6","","","18960305",",1,6","18960324",",,6","-36.7",",6,14,","","","89",",,6,05,","8.9","1,,6,05,","10.0",",6,24,","4956.7","6","825.5",",6","41.1","1,,,6","236",",,,6","-8.30",",6","-0.94",",,,6","-15.65",",,,6","","","","","","","",""
"USW00094967","1896-04","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","0.0","6","0.0","3,6","13",",6","12",",6","0",",6","","","2",",6","1","2,6","18","2,6","2","2,6","2","2,6","0","2,6","","","","","18960403",",2,6","","","18960408",",,6","","","18960412",",,6","18960427","+,2,6","-18.3","2,6,03,","","","117",",,6,08,","22.9",",,6,12,","23.3","2,6,27,+","5349.0","6","392.3","2,6","125.6",",,,6","163",",,,6","4.22","3,6","9.94","2,,,6","-1.49","2,,,6","","","","","","","",""
"USW00094967","1896-05","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","","","11",",6","6",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","18960507",",,6","","","","","","","","","48.3",",,6,07,","","","","","","","144.9",",,,6","","","","","","","","","","","","","","","",""
"USW00094967","1896-06","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","51.1","2,6","","","","","","","","","","","0","2,6","0","2,6","0","2,6","24","2,6","1","2,6","","","","","18960609",",2,6","","","","","","","","","18960630",",2,6","4.4","2,6,09,","","","","","","","33.3","2,6,30,","","","41.4","2,6","","","","","18.68","2,6","25.58","2,,,6","11.79","2,,,6","","","","","","","",""
"USW00094967","1896-07","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","63.7",",6","","","","","","","","","","","0",",6","0",",6","0",",6","29",",6","3",",6","","","","","18960715",",,6","","","","","","","","","18960711",",,6","5.0",",6,15,","","","","","","","34.4",",6,11,","23.3","6","23.3",",6","","","","","19.63",",6","27.19",",,,6","12.08",",,,6","","","","","","","",""
"USW00094967","1896-08","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","35.5","1,6","","","","","","","","","","","0","1,6","1","1,6","0","1,6","25","1,6","1","1,6","","","","","18960826",",1,6","","","","","","","","","18960807",",1,6","0.0","1,6,26,","","","","","","","32.2","1,6,07,","92.8","6","69.5","1,6","","","","","17.20","1,6","24.64","1,,,6","9.75","1,,,6","","","","","","","",""
"USW00094967","1896-09","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","3.1","1,6","9",",6","6",",6","0",",6","","","","","0","1,6","6","1,6","0","1,6","6","1,6","0","1,6","","","","","18960921",",1,6","","","","","","","18960901",",,6","18960908",",1,6","-5.0","1,6,21,","","","","","15.2",",,6,01,","27.8","1,6,08,","301.6","6","208.8","1,6","48.0",",,,6","","","11.24","1,6","17.94","1,,,6","4.53","1,,,6","","","","","","","",""
"USW00094967","1896-10","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","0.0",",6","10","1,6","4","1,6","0","1,6","","","0",",6","0",",6","19",",6","2",",6","2",",6","0",",6","","","","","18961021",",,6","","","18961019","+,,6","","","18961030",",1,6","18961003",",,6","-12.2",",6,21,","","","5",",,6,19,+","14.7","1,,6,30,","22.8",",6,03,","732.9","6","431.3",",6","44.8","1,,,6","13",",,,6","4.42",",6","10.43",",,,6","-1.59",",,,6","","","","","","","",""
"USW00094967","1896-11","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","0.0","1,6","16",",6","8",",6","0",",6","","","7",",6","13","1,6","29","1,6","24","1,6","0","1,6","0","1,6","","","","","18961129",",1,6","","","18961126",",,6","","","18961126",",,6","18961116",",1,6","-35.6","1,6,29,","","","191",",,6,26,","19.1",",,6,26,","4.4","1,6,16,","1579.1","6","846.2","1,6","67.4",",,,6","534",",,,6","-10.84","1,6","-5.71","1,,,6","-15.98","1,,,6","","","","","","","",""
"USW00094967","1896-12","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","","","0.0",",6","8","3,6","3","3,6","0","3,6","","","3",",6","10",",6","31",",6","21",",6","0",",6","0",",6","","","","","18961201",",,6","","","18961204","+,,6","","","18961204","+,3,6","18961211",",,6","-40.0",",6,01,","","","53",",,6,04,+","5.3","3,,6,04,+","4.4",",6,11,","2430.4","6","851.3",",6","18.0","3,,,6","180",",,,6","-9.13",",6","-3.30",",,,6","-14.96",",,,6","","","","","","","",""
"USW00094967","1897-01","46.89967","-95.06682","439.3","PARK RAPIDS MUNICIPAL AIRPORT, MN US","","","0.0","6","0.0","1,6","8",",6","5",",6","1",",6","","","4",",6","22",",6","31",",6","26","1,6","0","1,6","0","1,6","","","","","18970125",",,6","","","18970104",",,6","","","18970104",",,6","18970101",",1,6","-41.1",",6,25,","","","305",",,6,04,","30.5",",,6,04,","3.9","1,6,01,","3491.6","6","1061.2","1,6","57.1",",,,6","518",",,,6","-16.96","1,6","-10.01","1,,,6","-23.91",",,,6","","","","","","","",""
