"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00043939","1911-08","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","168.9","6","42.1",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","18",",6","","","19110822","+,,6","19110831","+,,6","19110831","+,,6","","","19110831","+,,6","19110830",",,6","5.6",",6,22,+","0",",,6,31,+","0",",,6,31,+","0.0",",,6,31,+","34.4",",6,30,","","","1.4","6","1.4",",6","0.0",",,,6","0",",,,6","19.65",",6","31.83",",,,6","7.46",",,,6"
"USC00043939","1911-09","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","170.9","6","2.0",",6","3",",6","1",",6","0",",6","0",",6","0",",6","0",",6","2",",6","0",",6","28",",6","1",",6","","","19110927","+,,6","19110930","+,,6","19110925",",,6","","","19110930",",,6","19110901",",,6","0.0",",6,27,+","0",",,6,30,+","0",",T,6,25,","6.4",",,6,30,","32.8",",6,01,","","","89.9","6","88.5",",6","9.9",",,,6","0",",T,,6","15.45",",6","26.45",",,,6","4.45",",,,6"
"USC00043939","1911-10","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","170.9","6","0.0",",6","4",",6","1",",6","0",",6","0",",6","0",",6","0",",6","10",",6","0",",6","20",",6","0",",6","","","19111011",",,6","19111031","+,,6","19111004",",,6","","","19111009",",,6","19111016",",,6","-1.7",",6,11,","0",",,6,31,+","0",",T,6,04,","10.7",",,6,09,","30.6",",6,16,","","","285.6","6","195.7",",6","16.1",",,,6","0",",T,,6","12.02",",6","23.00",",,,6","1.04",",,,6"
"USC00043939","1911-11","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","170.9","6","0.0",",6","4",",6","2",",6","0",",6","","","","","0",",6","28",",6","0",",6","1",",6","0",",6","","","19111128","+,,6","","","","","","","19111110",",,6","19111103",",,6","-6.1",",6,28,+","","","","","24.4",",,6,10,","22.8",",6,03,","","","651.6","6","366.0",",6","40.5",",,,6","","","6.13",",6","15.13",",,,6","-2.87",",,,6"
"USC00043939","1911-12","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","170.9","6","0.0","1,6","6","1,6","5","1,6","0","1,6","","","4",",6","0",",6","31",",6","2","1,6","0","1,6","0","1,6","","","19111230",",,6","","","19111228",",,6","","","19111228",",1,6","19111201",",1,6","-15.0",",6,30,","","","241",",,6,28,","24.1","1,,6,28,","17.8","1,6,01,","","","1177.9","6","526.3","1,6","60.5","1,,,6","520",",,,6","0.80","1,6","7.39","1,,,6","-5.79",",,,6"
"USC00043939","1912-01","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","0.0","6","0.0","2,6","9",",6","7",",6","1",",6","","","","","2",",6","28",",6","1","2,6","0","2,6","0","2,6","","","19120103",",,6","","","","","","","19120110",",,6","19120125",",2,6","-19.4",",6,03,","","","","","30.5",",,6,10,","16.7","2,6,25,","","","1635.9","6","458.0","2,6","96.4",",,,6","","","2.24","2,6","8.35","2,,,6","-3.86",",,,6"
"USC00043939","1912-02","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","0.0","6","0.0",",6","2",",6","1",",6","0",",6","5",",6","0","1,6","0",",6","26",",6","0",",6","0",",6","0",",6","","","19120226",",,6","19120201",",,6","19120214",",1,6","","","19120214",",,6","19120219","+,,6","-6.1",",6,26,","76",",,6,01,","0","1,T,6,14,","8.4",",,6,14,","20.0",",6,19,+","","","1981.8","6","345.9",",6","8.7",",,,6","0","1,T,,6","6.41",",6","14.94",",,,6","-2.13",",,,6"
"USC00043939","1912-03","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","0.0","6","0.0","2,6","18",",6","12",",6","2",",6","8","1,6","3",",6","0",",6","24",",6","0","2,6","0","2,6","0","2,6","","","19120314",",,6","19120313",",1,6","19120313",",,6","","","19120307",",,6","19120331","+,2,6","-5.6",",6,14,","102","1,,6,13,","178",",,6,13,","29.0",",,6,07,","17.8","2,6,31,+","","","2371.5","6","389.7","2,6","171.0",",,,6","318",",,,6","4.98","2,6","11.04","2,,,6","-1.08",",,,6"
"USC00043939","1912-04","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","0.0","6","0.0","1,6","16",",6","9",",6","0",",6","1",",6","2",",6","0",",6","19",",6","0","1,6","0","1,6","0","1,6","","","19120421","+,,6","19120410",",,6","19120411",",,6","","","19120410",",,6","19120401",",1,6","-3.3",",6,21,+","25",",,6,10,","81",",,6,11,","21.6",",,6,10,","20.6","1,6,01,","","","2694.5","6","323.0","1,6","109.0",",,,6","153",",,,6","7.24","1,6","14.58","1,,,6","-0.10",",,,6"
"USC00043939","1912-05","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","0.3","6","0.3","1,6","11",",6","8",",6","0",",6","0",",6","0",",6","0",",6","2",",6","0","1,6","17","1,6","0","1,6","","","19120503",",,6","19120531","+,,6","19120501",",,6","","","19120520",",,6","19120531",",1,6","-1.7",",6,03,","0",",,6,31,+","0",",T,6,01,","20.1",",,6,20,","30.6","1,6,31,","","","2853.0","6","158.5","1,6","68.9",",,,6","0",",T,,6","13.03","1,6","21.96","1,,,6","4.09",",,,6"
"USC00043939","1912-06","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","18.9","6","18.6",",6","4",",6","4",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","27",",6","2",",6","","","19120623",",,6","19120630","+,,6","19120630","+,,6","","","19120612",",,6","19120603",",,6","1.7",",6,23,","0",",,6,30,+","0",",,6,30,+","6.1",",,6,12,","33.3",",6,03,","","","2927.1","6","74.1",",6","19.8",",,,6","0",",,,6","16.48",",6","25.72",",,,6","7.25",",,,6"
"USC00043939","1912-07","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","71.7","6","52.8",",6","1",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","6",",6","","","19120701",",,6","19120731","+,,6","19120731","+,,6","","","19120717",",,6","19120716","+,,6","2.8",",6,01,","0",",,6,31,+","0",",,6,31,+","1.0",",,6,17,","34.4",",6,16,+","","","18.0","6","18.0",",6","1.0",",,,6","0",",,,6","19.45",",6","29.68",",,,6","9.23",",,,6"
"USC00043939","1912-08","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","112.6","6","40.9",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","12",",6","","","19120830",",,6","19120831","+,,6","19120831","+,,6","","","19120826",",,6","19120807","+,,6","4.4",",6,30,","0",",,6,31,+","0",",,6,31,+","0.0",",T,6,26,","35.6",",6,07,+","","","33.1","6","15.1",",6","0.0",",T,,6","0",",,,6","19.17",",6","30.63",",,,6","7.70",",,,6"
"USC00043939","1912-09","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","121.7","6","9.1",",6","3",",6","3",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","25",",6","2",",6","","","19120905",",,6","19120930","+,,6","19120930","+,,6","","","19120907",",,6","19120918",",,6","2.2",",6,05,","0",",,6,30,+","0",",,6,30,+","19.1",",,6,07,","33.9",",6,18,","","","89.7","6","56.6",",6","40.6",",,,6","0",",,,6","16.75",",6","27.17",",,,6","6.32",",,,6"
"USC00043939","1912-10","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","121.7","6","0.0","1,6","6",",6","5",",6","0",",6","0",",6","0",",6","0",",6","11",",6","0","1,6","12","1,6","0","1,6","","","19121031",",,6","19121031","+,,6","19121031","+,,6","","","19121023",",,6","19121002",",1,6","-2.8",",6,31,","0",",,6,31,+","0",",,6,31,+","10.2",",,6,23,","28.3","1,6,02,","","","326.2","6","236.5","1,6","29.5",",,,6","0",",,,6","10.56","1,6","19.71","1,,,6","1.42",",,,6"
"USC00043939","1912-11","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","121.7","6","0.0",",6","10",",6","10",",6","1",",6","0",",6","0",",6","0",",6","23",",6","0",",6","0",",6","0",",6","","","19121126","+,,6","19121130","+,,6","19121110",",,6","","","19121110",",,6","19121108",",,6","-3.9",",6,26,+","0",",,6,30,+","13",",,6,10,","53.8",",,6,10,","20.6",",6,08,","","","669.7","6","343.5",",6","106.8",",,,6","13",",,,6","6.88",",6","14.68",",,,6","-0.91",",,,6"
"USC00043939","1912-12","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","121.7","6","0.0",",6","4",",6","2",",6","0",",6","17",",6","1",",6","0",",6","29",",6","0",",6","0",",6","0",",6","","","19121227",",,6","19121228","+,,6","19121215",",,6","","","19121215",",,6","19121207",",,6","-10.0",",6,27,","51",",,6,28,+","51",",,6,15,","21.1",",,6,15,","18.3",",6,07,","","","1190.1","6","520.4",",6","29.7",",,,6","51",",,,6","1.55",",6","7.84",",,,6","-4.75",",,,6"
"USC00043939","1913-01","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","","","11",",6","8",",6","1",",6","","","5",",6","0","5,6","26","5,6","","","","","","","","","19130111",",5,6","","","19130116",",,6","","","19130115",",,6","","","-16.1","5,6,11,","","","279",",,6,16,","34.8",",,6,15,","","","","","","","","","91.2",",,,6","719",",,,6","","","","","-5.79","5,,,6"
"USC00043939","1913-02","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","0.0","4,6","6",",6","3",",6","0",",6","24","4,6","1",",6","0","3,6","25","3,6","0","4,6","0","4,6","0","4,6","","","19130223",",3,6","19130202","+,4,6","19130227",",,6","","","19130224",",,6","19130212",",4,6","-8.3","3,6,23,","305","4,,6,02,+","102",",,6,27,","10.7",",,6,24,","18.3","4,6,12,","","","","","365.5","4,6","21.6",",,,6","128",",,,6","3.10","4,6","10.12","4,,,6","-3.92","3,,,6"
"USC00043939","1913-03","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","0.0",",6","10",",6","6",",6","1",",6","9",",6","8",",6","0",",6","24",",6","0",",6","6",",6","0",",6","","","19130325",",,6","19130324",",,6","19130324","+,,6","","","19130318",",,6","19130331","+,,6","-7.2",",6,25,","127",",,6,24,","152",",,6,24,+","28.4",",,6,18,","25.0",",6,31,+","","","","","386.1",",6","74.6",",,,6","647",",,,6","5.88",",6","13.96",",,,6","-2.21",",,,6"
"USC00043939","1913-04","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","0.0",",6","13",",6","6",",6","0",",6","0",",6","2",",6","0",",6","10",",6","0",",6","10",",6","0",",6","","","19130430","+,,6","19130430","+,,6","19130415","+,,6","","","19130405",",,6","19130425","+,,6","-2.2",",6,30,+","0",",,6,30,+","25",",,6,15,+","22.4",",,6,05,","26.7",",6,25,+","","","","","266.0",",6","68.4",",,,6","50",",,,6","9.47",",6","17.25",",,,6","1.68",",,,6"
"USC00043939","1913-05","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","3.4",",6","7",",6","4",",6","0",",6","0",",6","0",",6","0",",6","4",",6","0",",6","21",",6","0",",6","","","19130513","+,,6","19130531","+,,6","19130531","+,,6","","","19130518",",,6","19130526","+,,6","-0.6",",6,13,+","0",",,6,31,+","0",",,6,31,+","22.4",",,6,18,","30.6",",6,26,+","","","","","136.5",",6","51.3",",,,6","0",",,,6","14.04",",6","23.23",",,,6","4.85",",,,6"
"USC00043939","1913-06","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","1.5",",6","9",",6","7",",6","1",",6","0",",6","0",",6","0",",6","0",",6","0",",6","24",",6","0",",6","","","19130611",",,6","19130630","+,,6","19130630","+,,6","","","19130626",",,6","19130630","+,,6","3.9",",6,11,","0",",,6,30,+","0",",,6,30,+","37.8",",,6,26,","30.6",",6,30,+","","","","","86.8",",6","80.7",",,,6","0",",,,6","15.49",",6","23.82",",,,6","7.16",",,,6"
"USC00043939","1913-07","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","78.9",",6","7",",6","3",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","29",",6","15",",6","","","19130716","+,,6","19130731","+,,6","19130731","+,,6","","","19130728",",,6","19130711",",,6","6.1",",6,16,+","0",",,6,31,+","0",",,6,31,+","19.8",",,6,28,","37.8",",6,11,","","","9.1","6","9.1",",6","45.7",",,,6","0",",,,6","20.58",",6","30.90",",,,6","10.26",",,,6"
"USC00043939","1913-08","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","126.9",",6","10",",6","4",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","19",",6","","","19130817",",,6","19130831","+,,6","19130831","+,,6","","","19130830",",,6","19130823",",,6","5.0",",6,17,","0",",,6,31,+","0",",,6,31,+","5.8",",,6,30,","39.4",",6,23,","","","14.3","6","5.2",",6","24.6",",,,6","0",",,,6","22.26",",6","33.17",",,,6","11.35",",,,6"
"USC00043939","1913-09","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","72.2",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","30",",6","14",",6","","","19130926",",,6","19130930","+,,6","19130930","+,,6","","","19130921","+,,6","19130917",",,6","1.7",",6,26,","0",",,6,30,+","0",",,6,30,+","0.0",",T,6,21,+","38.3",",6,17,","","","32.5","6","18.2",",6","0.0",",T,,6","0",",,,6","20.13",",6","31.69",",,,6","8.58",",,,6"
"USC00043939","1913-10","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","0.0",",6","1",",6","0",",6","0",",6","0",",6","0",",6","0",",6","8",",6","0",",6","24",",6","0",",6","","","19131006",",,6","19131031","+,,6","19131031","+,,6","","","19131008",",,6","19131001",",,6","-3.3",",6,06,","0",",,6,31,+","0",",,6,31,+","1.0",",,6,08,","31.7",",6,01,","","","188.2","6","155.7",",6","1.0",",,,6","0",",,,6","13.31",",6","25.07",",,,6","1.55",",,,6"
"USC00043939","1913-11","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","0.0",",6","18",",6","12",",6","0",",6","1",",6","1",",6","0",",6","14",",6","0",",6","1",",6","0",",6","","","19131124",",,6","19131129",",,6","19131129",",,6","","","19131127",",,6","19131109",",,6","-6.1",",6,24,","25",",,6,29,","25",",,6,29,","18.0",",,6,27,","22.2",",6,09,","","","555.3","6","367.1",",6","123.3",",,,6","25",",,,6","6.10",",6","12.19",",,,6","0.00",",,,6"
"USC00043939","1913-12","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","0.0",",6","13",",6","12",",6","3",",6","13",",6","5",",6","0",",6","30",",6","0",",6","0",",6","0",",6","","","19131205","+,,6","19131223",",,6","19131223",",,6","","","19131222",",,6","19131210",",,6","-7.2",",6,05,+","254",",,6,23,","203",",,6,23,","45.7",",,6,22,","14.4",",6,10,","","","1064.0","6","508.7",",6","172.9",",,,6","406",",,,6","1.92",",6","6.92",",,,6","-3.07",",,,6"
"USC00043939","1914-01","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","0.0","6","0.0","5,6","19",",6","17",",6","9",",6","12",",6","5",",6","0","5,6","16","5,6","0",",6","0",",6","0",",6","","","19140111",",5,6","19140119",",,6","19140117",",,6","","","19140122",",,6","19140105",",,6","-6.1","5,6,11,","203",",,6,19,","127",",,6,17,","93.5",",,6,22,","13.3",",6,05,","","","1450.9","6","386.9",",6","501.2",",,,6","356",",,,6","3.59","5,6","7.61",",,,6","-0.42","5,,,6"
"USC00043939","1914-02","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","","","7",",6","7",",6","2",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","","","","","19140228","+,,6","19140222",",,6","","","19140220",",,6","19140228",",,6","","","0",",,6,28,+","13",",,6,22,","49.5",",,6,20,","20.6",",6,28,","","","","","","","132.5",",,,6","13",",,,6","","","12.57",",,,6","",""
"USC00043939","1914-03","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","","","5",",6","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","19140329",",,6","19140329",",,6","","","19140329",",,6","","","","","0",",T,6,29,","8",",,6,29,","8.4",",,6,29,","","","","","","","","","13.5",",,,6","8",",,,6","","","","","",""
"USC00043939","1914-04","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","","","15",",6","9",",6","1",",6","0",",6","0",",6","","","","","0",",6","8",",6","0",",6","","","","","19140430","+,,6","19140430","+,,6","","","19140405",",,6","19140418",",,6","","","0",",,6,30,+","0",",,6,30,+","28.4",",,6,05,","27.8",",6,18,","","","","","","","127.2",",,,6","0",",,,6","","","17.78",",,,6","",""
"USC00043939","1914-05","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19140525",",,6","","","","","","","","","20.3",",,6,25,","","","","","","","","","49.5",",,,6","","","","","","","",""
"USC00043939","1914-06","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","28.6","4,6","6",",6","3",",6","0",",6","","","","","0","4,6","0","4,6","0","4,6","23","4,6","8","4,6","","","19140608",",4,6","","","","","","","19140607",",,6","19140602",",4,6","2.8","4,6,08,","","","","","13.5",",,6,07,","40.6","4,6,02,","","","","","58.6","4,6","32.9",",,,6","","","17.18","4,6","27.34","4,,,6","7.02","4,,,6"
"USC00043939","1914-07","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","","","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19140718",",,6","","","","","","","","","0.5",",,6,18,","","","","","","","","","0.5",",,,6","","","","","","","",""
"USC00043939","1914-08","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","83.7","5,6","0",",6","0",",6","0",",6","","","","","0","5,6","0","5,6","0","5,6","26","5,6","17","5,6","","","19140828","+,5,6","","","","","","","19140831","+,,6","19140815","+,5,6","6.1","5,6,28,+","","","","","0.0",",,6,31,+","37.2","5,6,15,+","","","","","1.4","5,6","0.0",",,,6","","","21.50","5,6","33.19","5,,,6","9.81","5,,,6"
"USC00043939","1914-09","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","11.1",",6","2",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","5",",6","","","19140914","+,,6","","","","","","","19140918",",,6","19140923",",,6","3.3",",6,14,+","","","","","6.4",",,6,18,","33.9",",6,23,","","","","","35.6",",6","6.9",",,,6","","","17.52",",6","28.10",",,,6","6.93",",,,6"
"USC00043939","1914-10","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","","","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","19141022",",,6","","","","","","","","","52.1",",,6,22,","","","","","","","","","69.2",",,,6","","","","","","","",""
"USC00043939","1914-11","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","","","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","19141101",",,6","","","","","","","","","12.4",",,6,01,","","","","","","","","","25.1",",,,6","","","","","","","",""
"USC00043939","1914-12","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","","","0.0","1,6","9",",6","7",",6","0",",6","28","3,6","4",",6","0","1,6","28","1,6","1",",6","0",",6","0",",6","","","19141214",",1,6","19141217",",3,6","19141210",",,6","","","19141204",",,6","19141222",",,6","-12.2","1,6,14,","330","3,,6,17,","145",",,6,10,","25.1",",,6,04,","12.2",",6,22,","","","","","553.2",",6","72.4",",,,6","367",",,,6","-0.13","1,6","4.49",",,,6","-4.74","1,,,6"
"USC00043939","1915-01","37.9613","-119.783","1179.6","HETCH HETCHY, CA US","0.0","6","0.0","1,6","13",",6","11",",6","0",",6","31",",6","4",",6","0",",6","26",",6","0","1,6","0","1,6","0","1,6","","","19150118","+,,6","19150116","+,,6","19150113",",,6","","","19150129",",,6","19150128",",1,6","-8.3",",6,18,+","254",",,6,16,+","53",",,6,13,","24.4",",,6,29,","11.7","1,6,28,","","","","","513.5","1,6","168.5",",,,6","208",",,,6","1.18","1,6","5.86","1,,,6","-3.50",",,,6"
