"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00428119","1910-06","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","126.4","6","105.5",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","7",",6","","","19100603",",,6","","","","","","","","","19100611",",,6","8.3",",6,03,","","","","","","","35.6",",6,11,","","","","","1.1",",6","","","","","21.81",",6","30.51",",,,6","13.11",",,,6"
"USC00428119","1910-07","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","312.8","6","186.4",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","19",",6","","","19100706",",,6","","","","","","","","","19100725",",,6","10.6",",6,06,","","","","","","","36.7",",6,25,","","","0.0","6","0.0",",6","","","","","24.35",",6","32.46",",,,6","16.23",",,,6"
"USC00428119","1910-08","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","471.6","6","158.8",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","19100830",",,6","","","","","","","","","19100807",",,6","5.0",",6,30,","","","","","","","35.0",",6,07,","","","3.6","6","3.6",",6","","","","","23.34",",6","32.05",",,,6","14.63",",,,6"
"USC00428119","1910-09","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","500.2","6","28.6",",6","","","","","","","","","","","0",",6","1",",6","0",",6","29",",6","4",",6","","","19100905",",,6","","","","","","","","","19100910","+,,6","-0.6",",6,05,","","","","","","","33.3",",6,10,+","","","40.8","6","37.2",",6","","","","","18.05",",6","27.00",",,,6","9.09",",,,6"
"USC00428119","1910-10","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","503.0","6","2.8",",6","","","","","","","","","","","0",",6","3",",6","0",",6","10",",6","0",",6","","","19101028","+,,6","","","","","","","","","19101010","+,,6","-0.6",",6,28,+","","","","","","","30.0",",6,10,+","","","238.8","6","198.0",",6","","","","","12.04",",6","18.99",",,,6","5.09",",,,6"
"USC00428119","1910-11","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","503.0","6","0.0","1,6","","","","","","","","","","","0",",6","10",",6","0","1,6","0","1,6","0","1,6","","","19101127",",,6","","","","","","","","","19101103",",1,6","-7.2",",6,27,","","","","","","","20.6","1,6,03,","","","539.6","6","300.8","1,6","","","","","7.93","1,6","13.97","1,,,6","1.89",",,,6"
"USC00428119","1910-12","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","503.0","6","0.0","1,6","","","","","","","","","","","0","1,6","22","1,6","7",",6","0",",6","0",",6","","","19101226",",1,6","","","","","","","","","19101201",",,6","-10.0","1,6,26,","","","","","","","15.0",",6,01,","","","1068.3","6","528.7",",6","","","","","0.71","1,6","4.50",",,,6","-3.09","1,,,6"
"USC00428119","1911-01","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0","2,6","","","","","","","","","","","0","1,6","19","1,6","4","2,6","0","2,6","0","2,6","","","19110103","+,1,6","","","","","","","","","19110113",",2,6","-15.6","1,6,03,+","","","","","","","20.6","2,6,13,","","","1546.9","6","478.6","2,6","","","","","1.84","2,6","7.12","2,,,6","-3.44","1,,,6"
"USC00428119","1911-02","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0",",6","","","","","","","","","","","0",",6","26",",6","7",",6","0",",6","0",",6","","","19110216","+,,6","","","","","","","","","19110201",",,6","-12.8",",6,16,+","","","","","","","15.6",",6,01,","","","2068.0","6","521.1",",6","","","","","-0.28",",6","6.05",",,,6","-6.61",",,,6"
"USC00428119","1911-03","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0",",6","4",",6","3",",6","0",",6","","","","","0",",6","13",",6","0",",6","1",",6","0",",6","","","19110326",",,6","","","","","","","19110324",",,6","19110331",",,6","-5.0",",6,26,","","","","","21.6",",,6,24,","21.1",",6,31,","","","2421.2","6","353.2",",6","35.3",",,,6","","","6.94",",6","13.07",",,,6","0.81",",,,6"
"USC00428119","1911-04","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0","1,6","","","","","","","","","","","0",",6","10",",6","0","1,6","6","1,6","0","1,6","","","19110414",",,6","","","","","","","","","19110425","+,1,6","-5.6",",6,14,","","","","","","","23.3","1,6,25,+","","","2681.1","6","259.9","1,6","","","","","9.28","1,6","16.36","1,,,6","2.20",",,,6"
"USC00428119","1911-05","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","12.5","6","12.5","1,6","","","","","","","","","","","0",",6","0",",6","0","1,6","21","1,6","0","1,6","","","19110526","+,,6","","","","","","","","","19110530",",1,6","0.6",",6,26,+","","","","","","","30.6","1,6,30,","","","2790.4","6","109.3","1,6","","","","","15.14","1,6","23.51","1,,,6","6.77",",,,6"
"USC00428119","1911-06","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","62.4","6","49.9",",6","6",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","3",",6","","","19110610","+,,6","","","","","","","19110616",",,6","19110612",",,6","5.6",",6,10,+","","","","","21.3",",,6,16,","34.4",",6,12,","1861.7",",,,6","2800.7","6","10.3",",6","41.2",",,,6","","","19.66",",6","28.07",",,,6","11.24",",,,6"
"USC00428119","1911-07","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","211.3","6","148.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","21",",6","","","19110702",",,6","","","","","","","","","19110715","+,,6","6.7",",6,02,","","","","","","","35.6",",6,15,+","2154.1",",,,6","3.6","6","3.6",",6","","","","","23.02",",6","32.40",",,,6","13.64",",,,6"
"USC00428119","1911-08","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","377.1","6","165.8",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","25",",6","","","19110803",",,6","","","","","","","","","19110819","+,,6","8.3",",6,03,","","","","","","","38.3",",6,19,+","2626.5",",,,6","3.6","6","0.0",",6","","","","","23.68",",6","33.74",",,,6","13.62",",,,6"
"USC00428119","1911-09","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","426.2","6","49.1",",6","","","","","","","","","","","0",",6","0",",6","0",",6","28",",6","5",",6","","","19110918","+,,6","","","","","","","","","19110901",",,6","2.8",",6,18,+","","","","","","","35.6",",6,01,","1912.7",",,,6","48.8","6","45.2",",6","","","","","18.47",",6","27.34",",,,6","9.59",",,,6"
"USC00428119","1911-10","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","426.5","6","0.3","2,6","","","","","","","","","","","0","1,6","13","1,6","0","1,6","6","1,6","0","1,6","","","19111021",",1,6","","","","","","","","","19111009",",1,6","-4.4","1,6,21,","","","","","","","26.1","1,6,09,","1298.0","2,,,6","284.0","6","235.2","1,6","","","","","10.11","2,6","18.28","1,,,6","1.93","1,,,6"
"USC00428119","1911-11","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","426.5","6","0.0","2,6","","","","","","","","","","","0","2,6","26","2,6","1",",6","0",",6","0",",6","","","19111128",",2,6","","","","","","","","","19111121","+,,6","-13.3","2,6,28,","","","","","","","15.0",",6,21,+","","","729.2","6","445.2",",6","","","","","2.27","2,6","8.35",",,,6","-3.80","2,,,6"
"USC00428119","1911-12","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","426.5","6","0.0",",6","","","","","","","","","","","1",",6","30",",6","12",",6","0",",6","0",",6","","","19111227",",,6","","","","","","","","","19111204",",,6","-17.8",",6,27,","","","","","","","15.0",",6,04,","","","1394.8","6","665.6",",6","","","","","-3.14",",6","2.52",",,,6","-8.80",",,,6"
"USC00428119","1912-01","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0","2,6","","","","","","","","","","","5","2,6","26","2,6","7",",6","0",",6","0",",6","","","19120104",",2,6","","","","","","","","","19120131",",,6","-22.2","2,6,04,","","","","","","","15.0",",6,31,","","","1947.3","6","552.5",",6","","","","","-0.55","2,6","5.21",",,,6","-6.32","2,,,6"
"USC00428119","1912-02","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0","2,6","","","","","","","","","","","0","2,6","26","2,6","0",",6","0",",6","0",",6","","","19120226","+,2,6","","","","","","","","","19120207",",,6","-10.6","2,6,26,+","","","","","","","15.6",",6,07,","","","2398.2","6","450.9",",6","","","","","1.72","2,6","7.72",",,,6","-4.29","2,,,6"
"USC00428119","1912-03","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0",",6","16",",6","12",",6","0",",6","","","","","0",",6","19",",6","0",",6","0",",6","0",",6","","","19120303",",,6","","","","","","","19120330","+,,6","19120319",",,6","-12.2",",6,03,","","","","","19.8",",,6,30,+","18.9",",6,19,","","","2824.6","6","426.4",",6","96.9",",,,6","","","4.58",",6","10.23",",,,6","-1.07",",,,6"
"USC00428119","1912-04","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0",",6","","","","","","","","","","","0",",6","15",",6","0",",6","3",",6","0",",6","","","19120419",",,6","","","","","","","","","19120409",",,6","-7.2",",6,19,","","","","","","","22.8",",6,09,","","","3144.7","6","320.1",",6","","","","","7.66",",6","14.83",",,,6","0.49",",,,6"
"USC00428119","1912-05","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","4.5","6","4.5","2,6","","","","","","","","","","","0","1,6","5","1,6","0","1,6","14","1,6","0","1,6","","","19120513",",1,6","","","","","","","","","19120520",",1,6","-1.1","1,6,13,","","","","","","","31.1","1,6,20,","1584.7","5,,,6","3307.2","6","162.5","1,6","","","","","12.95","2,6","21.28","1,,,6","4.62","1,,,6"
"USC00428119","1912-06","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","76.4","6","71.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","27",",6","3",",6","","","19120616",",,6","","","","","","","","","19120627","+,,6","1.1",",6,16,","","","","","","","32.2",",6,27,+","1684.0",",,,6","3338.3","6","31.1",",6","","","","","19.70",",6","27.91",",,,6","11.48",",,,6"
"USC00428119","1912-07","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","211.1","6","134.7",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","16",",6","","","19120705",",,6","","","","","","","","","19120717","+,,6","7.2",",6,05,","","","","","","","36.1",",6,17,+","2016.8",",,,6","3.9","6","3.9",",6","","","","","22.55",",6","31.36",",,,6","13.74",",,,6"
"USC00428119","1912-08","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","320.5","6","109.4",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","11",",6","","","19120831","+,,6","","","","","","","","","19120823",",,6","9.4",",6,31,+","","","","","","","35.0",",6,23,","2133.6","1,,,6","5.3","6","1.4",",6","","","","","21.82",",6","30.58",",,,6","13.05",",,,6"
"USC00428119","1912-09","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","328.5","6","8.0",",6","","","","","","","","","","","0",",6","1",",6","0",",6","21",",6","0",",6","","","19120925",",,6","","","","","","","","","19120902",",,6","-0.6",",6,25,","","","","","","","31.1",",6,02,","1620.5",",,,6","119.5","6","114.2",",6","","","","","14.80",",6","22.97",",,,6","6.62",",,,6"
"USC00428119","1912-11","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","","","0.0",",6","","","","","","","","","","","0",",6","25",",6","0",",6","1",",6","0",",6","","","19121126",",,6","","","","","","","","","19121108",",,6","-7.8",",6,26,","","","","","","","22.8",",6,08,","","","","","416.3",",6","","","","","4.46",",6","12.03",",,,6","-3.11",",,,6"
"USC00428119","1912-12","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","","","0.0","3,6","2",",6","0",",6","0",",6","","","","","3",",6","31",",6","9","3,6","0","3,6","0","3,6","","","19121223",",,6","","","","","","","19121216",",,6","19121214","+,3,6","-23.3",",6,23,","","","","","2.0",",,6,16,","8.9","3,6,14,+","","","","","627.6","3,6","3.0",",,,6","","","-4.30","3,6","3.14","3,,,6","-11.75",",,,6"
"USC00428119","1913-01","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0",",6","","","","","","","","","","","4",",6","31",",6","8",",6","0",",6","0",",6","","","19130107",",,6","","","","","","","","","19130103",",,6","-26.7",",6,07,","","","","","","","8.9",",6,03,","","","","","714.9",",6","","","","","-4.73",",6","2.03",",,,6","-11.49",",,,6"
"USC00428119","1913-02","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0","1,6","5",",6","5",",6","0",",6","","","","","1","1,6","27","1,6","3",",6","0",",6","0",",6","","","19130221",",1,6","","","","","","","19130225",",,6","19130217",",,6","-18.3","1,6,21,","","","","","16.0",",,6,25,","13.9",",6,17,","","","","","544.6",",6","57.1",",,,6","","","-1.80","1,6","5.27",",,,6","-8.87","1,,,6"
"USC00428119","1913-03","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0","1,6","","","","","","","","","5",",6","0",",6","30",",6","2","1,6","1","1,6","0","1,6","","","19130315",",,6","","","19130324",",,6","","","","","19130331",",1,6","-17.2",",6,15,","","","234",",,6,24,","","","23.9","1,6,31,","","","","","513.1","1,6","","","504",",,,6","1.25","1,6","9.02","1,,,6","-6.53",",,,6"
"USC00428119","1913-04","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0",",6","1",",6","0",",6","0",",6","","","","","0",",6","18",",6","0",",6","13",",6","0",",6","","","19130423",",,6","","","","","","","19130418",",,6","19130428",",,6","-7.8",",6,23,","","","","","0.5",",,6,18,","26.1",",6,28,","","","","","270.2",",6","0.5",",,,6","","","9.33",",6","19.64",",,,6","-0.99",",,,6"
"USC00428119","1913-05","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.6","6","0.6","1,6","","","","","","","","","","","0","1,6","13","1,6","0",",6","24",",6","0",",6","","","19130503","+,1,6","","","","","","","","","19130525","+,,6","-6.1","1,6,03,+","","","","","","","30.0",",6,25,+","1877.0","1,,,6","","","169.7",",6","","","","","12.56","1,6","24.16",",,,6","0.96","1,,,6"
"USC00428119","1913-06","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","29.3","6","28.7",",6","","","","","","","","","","","0",",6","1",",6","0",",6","28",",6","4",",6","","","19130601",",,6","","","","","","","","","19130623",",,6","-0.6",",6,01,","","","","","","","33.9",",6,23,","1511.2","4,,,6","","","55.3",",6","","","","","17.45",",6","27.28",",,,6","7.61",",,,6"
"USC00428119","1913-07","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","141.1","6","111.8","1,6","3",",6","3",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","6","1,6","","","19130712",",,6","","","","","","","19130723",",,6","19130709","+,1,6","7.8",",6,12,","","","","","5.8",",,6,23,","33.9","1,6,09,+","1595.3","1,,,6","0.3","6","0.3","1,6","15.7",",,,6","","","22.03","1,6","29.59","1,,,6","14.48",",,,6"
"USC00428119","1913-08","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","300.2","6","159.1","1,6","","","","","","","","","","","0","1,6","0","1,6","0",",6","31",",6","20",",6","","","19130818","+,1,6","","","","","","","","","19130822",",,6","11.1","1,6,18,+","","","","","","","35.0",",6,22,","1823.9",",,,6","0.3","6","0.0",",6","","","","","23.61","1,6","31.93",",,,6","15.30","1,,,6"
"USC00428119","1913-09","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","343.0","6","42.8",",6","8",",6","6",",6","0",",6","","","","","0",",6","1",",6","0",",6","25",",6","0",",6","","","19130925",",,6","","","","","","","19130924",",,6","19130912","+,,6","0.0",",6,25,","","","","","11.2",",,6,24,","31.7",",6,12,+","1857.0","1,,,6","82.4","6","82.1",",6","45.5",",,,6","","","17.02",",6","24.84",",,,6","9.20",",,,6"
"USC00428119","1913-10","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","343.0","6","0.0","1,6","4",",6","4",",6","1",",6","","","2",",6","0",",6","14",",6","0","1,6","6","1,6","0","1,6","","","19131006",",,6","","","19131005",",,6","","","19131004",",,6","19131013",",1,6","-3.3",",6,06,","","","76",",,6,05,","28.4",",,6,04,","25.0","1,6,13,","2164.2","3,,,6","352.9","6","270.5","1,6","68.2",",,,6","114",",,,6","9.24","1,6","16.93","1,,,6","1.54",",,,6"
"USC00428119","1913-11","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","343.0","6","0.0","2,6","","","","","","","","","","","0","2,6","12","2,6","0",",6","1",",6","0",",6","","","19131123","+,2,6","","","","","","","","","19131109",",,6","-11.7","2,6,23,+","","","","","","","21.7",",6,09,","","","694.7","6","341.8",",6","","","","","6.38","2,6","12.01",",,,6","0.75","2,,,6"
"USC00428119","1913-12","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","343.0","6","0.0","1,6","7",",6","4",",6","0",",6","","","","","0","1,6","30","1,6","5",",6","0",",6","0",",6","","","19131222","+,1,6","","","","","","","19131231",",,6","19131214",",,6","-15.0","1,6,22,+","","","","","6.4",",,6,31,","11.1",",6,14,","","","1291.1","6","596.4",",6","22.8",",,,6","","","-1.51","1,6","3.64",",,,6","-6.65","1,,,6"
"USC00428119","1914-01","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0","1,6","","","","","","","","","5",",6","0","1,6","24","1,6","1",",6","0",",6","0",",6","","","19140129",",1,6","","","19140119",",,6","","","","","19140126",",,6","-13.9","1,6,29,","","","152",",,6,19,","","","13.9",",6,26,","","","1812.3","6","521.2",",6","","","593",",,,6","0.99","1,6","6.09",",,,6","-4.12","1,,,6"
"USC00428119","1914-02","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0","1,6","","","","","","","","","2",",6","1",",6","24",",6","2","1,6","0","1,6","0","1,6","","","19140206",",,6","","","19140205",",,6","","","","","19140221",",1,6","-19.4",",6,06,","","","76",",,6,05,","","","10.6","1,6,21,","","","2322.9","6","510.6","1,6","","","179",",,,6","-0.45","1,6","5.14","1,,,6","-6.05",",,,6"
"USC00428119","1914-03","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0",",6","6",",6","5",",6","0",",6","","","1",",6","0",",6","13",",6","0",",6","0",",6","0",",6","","","19140303",",,6","","","19140302",",,6","","","19140302",",,6","19140316","+,,6","-7.8",",6,03,","","","64",",,6,02,","11.9",",,6,02,","20.0",",6,16,+","","","2660.0","6","337.1",",6","32.8",",,,6","64",",,,6","7.46",",6","14.64",",,,6","0.28",",,,6"
"USC00428119","1914-04","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","0.0","6","0.0","2,6","8",",6","6",",6","0",",6","","","","","0","2,6","2","2,6","0",",6","10",",6","0",",6","","","19140418",",2,6","","","","","","","19140410",",,6","19140420","+,,6","-1.1","2,6,18,","","","","","20.1",",,6,10,","24.4",",6,20,+","","","2847.0","6","187.0",",6","60.0",",,,6","","","11.49","2,6","18.37",",,,6","4.62","2,,,6"
"USC00428119","1914-05","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","10.3","6","10.3","1,6","","","","","","","","","","","0","1,6","0","1,6","0",",6","26",",6","0",",6","","","19140506","+,1,6","","","","","","","","","19140530",",,6","0.6","1,6,06,+","","","","","","","28.3",",6,30,","","","2926.6","6","79.6",",6","","","","","16.08","1,6","23.82",",,,6","8.34","1,,,6"
"USC00428119","1914-06","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","47.4","6","37.1","1,6","","","","","","","","","","","0","1,6","0","1,6","0","1,6","23","1,6","0","1,6","","","19140606",",1,6","","","","","","","","","19140629","+,1,6","0.6","1,6,06,","","","","","","","31.7","1,6,29,+","","","2969.9","6","43.3","1,6","","","","","18.12","1,6","25.72","1,,,6","10.52","1,,,6"
"USC00428119","1914-07","40.08003","-111.6046","1438.7","SPANISH FORK POWER HOUSE, UT US","172.7","6","125.3","2,6","10",",6","5",",6","0",",6","","","","","0","1,6","0","1,6","0","2,6","29","2,6","6","2,6","","","19140723",",1,6","","","","","","","19140722",",,6","19140719","+,2,6","10.6","1,6,23,","","","","","18.3",",,6,22,","32.8","2,6,19,+","","","1.7","6","1.7","2,6","46.3",",,,6","","","22.59","2,6","29.96","2,,,6","15.22","1,,,6"
